"x";"y";"date";"dx";"dy";"dist";"dt";"R2n";"abs.angle";"rel.angle";"id";"burst";"POSIXct";"behavior";"point";"TREEF";"sp";"zone";"band"
781883.9827;7407995.474;2019-06-11 09:50:00;0;0;0;300;16553.010224143;NA;NA;"Guareí";"2019-06-11";2019-06-11 09:50:00;"feed_fruits";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781883.9827;7407995.474;2019-06-11 09:55:00;0;0;0;300;16553.010224143;NA;NA;"Guareí";"2019-06-11";2019-06-11 09:55:00;"feed_fruits";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781883.9827;7407995.474;2019-06-11 10:00:00;0;0;0;300;16553.010224143;NA;NA;"Guareí";"2019-06-11";2019-06-11 10:00:00;"feed_fruits";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781883.9827;7407995.474;2019-06-11 10:05:00;0;0;0;300;16553.010224143;NA;NA;"Guareí";"2019-06-11";2019-06-11 10:05:00;"feed_fruits";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781883.9827;7407995.474;2019-06-11 10:10:00;0;0;0;300;16553.010224143;NA;NA;"Guareí";"2019-06-11";2019-06-11 10:10:00;"feed_fruits";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781883.9827;7407995.474;2019-06-11 10:15:00;0;0;0;300;16553.010224143;NA;NA;"Guareí";"2019-06-11";2019-06-11 10:15:00;"idle";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781883.9827;7407995.474;2019-06-11 10:20:00;0;0;0;300;16553.010224143;NA;NA;"Guareí";"2019-06-11";2019-06-11 10:20:00;"idle";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781883.9827;7407995.474;2019-06-11 10:25:00;0;0;0;300;16553.010224143;NA;NA;"Guareí";"2019-06-11";2019-06-11 10:25:00;"feed_fruits";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781883.9827;7407995.474;2019-06-11 10:30:00;0;0;0;300;16553.010224143;NA;NA;"Guareí";"2019-06-11";2019-06-11 10:30:00;"feed_fruits";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781883.9827;7407995.474;2019-06-11 10:35:00;0;0;0;300;16553.010224143;NA;NA;"Guareí";"2019-06-11";2019-06-11 10:35:00;"feed_fruits";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781883.9827;7407995.474;2019-06-11 10:40:00;0;0;0;300;16553.010224143;NA;NA;"Guareí";"2019-06-11";2019-06-11 10:40:00;"feed_fruits";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781883.9827;7407995.474;2019-06-11 10:45:00;0;0;0;300;16553.010224143;NA;NA;"Guareí";"2019-06-11";2019-06-11 10:45:00;"feed_fruits";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781883.9827;7407995.474;2019-06-11 10:50:00;0;0;0;300;16553.010224143;NA;NA;"Guareí";"2019-06-11";2019-06-11 10:50:00;"feed_fruits";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781883.9827;7407995.474;2019-06-11 10:55:00;0;0;0;300;16553.010224143;NA;NA;"Guareí";"2019-06-11";2019-06-11 10:55:00;"feed_fruits";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781883.9827;7407995.474;2019-06-11 11:00:00;-8.53290000010747;2.56899999920279;8.91123691794456;300;16553.010224143;2.84915451895974;1.51407082519839;"Guareí";"2019-06-11";2019-06-11 11:00:00;"feed_fruits";"AG157";"tree";"Celtis iguanaea";"22S";"K"
781875.4498;7407998.043;2019-06-11 11:05:00;17.0834000000032;13.6920000007376;21.8932277104201;300;18589.5000556777;0.675642607661497;-2.17351191129824;"Guareí";"2019-06-11";2019-06-11 11:05:00;"travel";NA;NA;NA;"22S";"K"
781892.5332;7408011.735;2019-06-11 11:10:00;-6.63019999989774;5.2269999999553;8.44281238913768;300;18540.3024937051;2.47398823720281;1.79834562954131;"Guareí";"2019-06-11";2019-06-11 11:10:00;"travel";NA;NA;NA;"22S";"K"
781885.903;7408016.962;2019-06-11 11:15:00;8.96219999995083;20.75;22.6027327736962;300;20808.2542844011;1.16308469445094;-1.31090354275187;"Guareí";"2019-06-11";2019-06-11 11:15:00;"for";NA;NA;NA;"22S";"K"
781894.8652;7408037.712;2019-06-11 11:20:00;-0.024100000038743;11.7239999994636;11.7240247695671;300;24684.984407896;1.57285193632191;0.409767241870972;"Guareí";"2019-06-11";2019-06-11 11:20:00;"travel";NA;NA;NA;"22S";"K"
781894.8411;7408049.436;2019-06-11 11:25:00;3.69440000003669;1.75;4.08792017537906;300;28064.0303535952;0.442378877187992;-1.13047305913392;"Guareí";"2019-06-11";2019-06-11 11:25:00;"travel";NA;NA;NA;"22S";"K"
781898.5355;7408051.186;2019-06-11 11:30:00;2.73259999998845;1.22099999990314;2.99298241887592;300;28051.2233915082;0.420212290592748;-0.0221665865952437;"Guareí";"2019-06-11";2019-06-11 11:30:00;"for";NA;NA;NA;"22S";"K"
781901.2681;7408052.407;2019-06-11 11:35:00;-15.608200000017;-2.91599999926984;15.8782544140176;300;28040.817645359;-2.95689698040331;2.90607603618353;"Guareí";"2019-06-11";2019-06-11 11:35:00;"for";NA;NA;NA;"22S";"K"
781885.6599;7408049.491;2019-06-11 11:40:00;-6.06429999996908;15.5289999991655;16.6711000076092;300;29541.2769473452;1.94309891709492;-1.38318940968136;"Guareí";"2019-06-11";2019-06-11 11:40:00;"for";NA;NA;NA;"22S";"K"
781879.5956;7408065.02;2019-06-11 11:45:00;2.61159999994561;9.23000000044703;9.59235917634281;300;35494.426766063;1.29505704896315;-0.648041868131768;"Guareí";"2019-06-11";2019-06-11 11:45:00;"travel";NA;NA;NA;"22S";"K"
781882.2072;7408074.25;2019-06-11 11:50:00;-15.9578999999212;21.3660000003874;26.667593225187;300;38168.5559630181;2.21229950366788;0.917242454704732;"Guareí";"2019-06-11";2019-06-11 11:50:00;"travel";NA;NA;NA;"22S";"K"
781866.2493;7408095.616;2019-06-11 11:55:00;0.897200000006706;12.8309999993071;12.8623298364733;300;49137.676535722;1.50098555508798;-0.711313948579906;"Guareí";"2019-06-11";2019-06-11 11:55:00;"travel";NA;NA;NA;"22S";"K"
781867.1465;7408108.447;2019-06-11 12:00:00;-2.21100000001024;13.4850000003353;13.6650556533476;300;54146.9497336383;1.73331029705338;0.232324741965406;"Guareí";"2019-06-11";2019-06-11 12:00:00;"for";NA;NA;NA;"22S";"K"
781864.9355;7408121.932;2019-06-11 12:05:00;-18.998900000006;15.2369999997318;24.3541448259234;300;60419.6920595783;2.46563716173733;0.732326864683946;"Guareí";"2019-06-11";2019-06-11 12:05:00;"travel";NA;NA;NA;"22S";"K"
781845.9366;7408137.169;2019-06-11 12:10:00;-1.38179999997374;0.371000000275671;1.43073835488253;300;71772.2638104807;2.87928840385563;0.413651242118302;"Guareí";"2019-06-11";2019-06-11 12:10:00;"travel";NA;NA;NA;"22S";"K"
781844.5548;7408137.54;2019-06-11 12:15:00;-2.04000000003725;0.474999999627471;2.09457036162505;300;72292.8877057252;2.91282565652784;0.0335372526722093;"Guareí";"2019-06-11";2019-06-11 12:15:00;"feed_fruits";"AG180";"tree";"Cissus sulcicaulis";"22S";"K"
781842.5148;7408138.015;2019-06-11 12:20:00;8.59089999995194;3.14300000015646;9.14778726305754;300;73034.309138557;0.350726696300172;-2.56209896022767;"Guareí";"2019-06-11";2019-06-11 12:20:00;"travel";NA;NA;NA;"22S";"K"
781851.1057;7408141.158;2019-06-11 12:25:00;-46.4066999999341;-7.50999999977648;47.0104446360649;300;72429.5120347705;-2.98115350267602;2.9513051082034;"Guareí";"2019-06-11";2019-06-11 12:25:00;"outofsight";NA;NA;NA;"22S";"K"
781804.699;7408133.648;2019-06-11 12:30:00;-28.639599999995;23.5410000002012;37.0729735679401;300;82028.2374755358;2.4535959429752;-0.848435861528375;"Guareí";"2019-06-11";2019-06-11 12:30:00;"outofsight";NA;NA;NA;"22S";"K"
781776.0594;7408157.189;2019-06-11 12:35:00;-38.1151000000536;41.8279999997467;56.5892430766917;300;103878.139810076;2.30978355809154;-0.14381238488366;"Guareí";"2019-06-11";2019-06-11 12:35:00;"outofsight";NA;NA;NA;"22S";"K"
781737.9443;7408199.017;2019-06-11 12:40:00;-10.6814000000013;0.967000000178814;10.7250825153177;300;143396.742144571;3.05130756882387;0.741524010732338;"Guareí";"2019-06-11";2019-06-11 12:40:00;"outofsight";NA;NA;NA;"22S";"K"
781727.2629;7408199.984;2019-06-11 12:45:00;-42.1463999999687;0.0719999996945262;42.1464614998379;300;149043.941556321;3.13988432429825;0.0885767554743735;"Guareí";"2019-06-11";2019-06-11 12:45:00;"outofsight";NA;NA;NA;"22S";"K"
781685.1165;7408200.056;2019-06-11 12:50:00;0.255899999989197;-0.0700000002980232;0.265301357019134;300;171307.851754685;-0.267012405812909;2.87628857706843;"Guareí";"2019-06-11";2019-06-11 12:50:00;"for";NA;NA;NA;"22S";"K"
781685.3724;7408199.986;2019-06-11 12:55:00;0.255899999989197;-0.0699999993667006;0.265301356773404;300;171120.158855702;-0.267012402426873;3.38603528549086e-09;"Guareí";"2019-06-11";2019-06-11 12:55:00;"for";NA;NA;NA;"22S";"K"
781685.6283;7408199.916;2019-06-11 13:00:00;-23.2994000000181;-0.706000000238419;23.3100938728521;300;170932.606726899;-3.11130071282026;-2.84428831039338;"Guareí";"2019-06-11";2019-06-11 13:00:00;"travel";NA;NA;NA;"22S";"K"
781662.3289;7408199.21;2019-06-11 13:05:00;-4.0323999999091;-18.5219999998808;18.955862780545;300;184294.12130221;-1.78516003521565;1.32614067760461;"Guareí";"2019-06-11";2019-06-11 13:05:00;"for";NA;NA;NA;"22S";"K"
781658.2965;7408180.688;2019-06-11 13:10:00;-6.98100000002887;-8.18099999986589;10.7546790746265;300;176035.146358787;-2.27721389476966;-0.492053859554005;"Guareí";"2019-06-11";2019-06-11 13:10:00;"for";NA;NA;NA;"22S";"K"
781651.3155;7408172.507;2019-06-11 13:15:00;-17.2362999999896;-17.2099999999627;24.3572194161887;300;175901.220240678;-2.35695799730099;-0.0797441025313295;"Guareí";"2019-06-11";2019-06-11 13:15:00;"for";NA;NA;NA;"22S";"K"
781634.0792;7408155.297;2019-06-11 13:20:00;-11.3011000000406;-12.6129999998957;16.9352481590406;300;178080.795347318;-2.30139057452222;0.0555674227787706;"Guareí";"2019-06-11";2019-06-11 13:20:00;"travel";NA;NA;NA;"22S";"K"
781622.7781;7408142.684;2019-06-11 13:25:00;-1.74360000004526;-22.13300000038;22.201572691523;300;179505.972886643;-1.64941225924556;0.651978315276652;"Guareí";"2019-06-11";2019-06-11 13:25:00;"travel";NA;NA;NA;"22S";"K"
781621.0345;7408120.551;2019-06-11 13:30:00;4.39130000001751;-0.808000000193715;4.46501732252707;300;170449.554831416;-0.181964862213686;1.46744739703188;"Guareí";"2019-06-11";2019-06-11 13:30:00;"for";NA;NA;NA;"22S";"K"
781625.4258;7408119.743;2019-06-11 13:35:00;-9.93449999997392;-16.4670000001788;19.2316504558338;300;167049.377756468;-2.11363693550586;-1.93167207329217;"Guareí";"2019-06-11";2019-06-11 13:35:00;"for";NA;NA;NA;"22S";"K"
781615.4913;7408103.276;2019-06-11 13:40:00;-1.37569999997504;-5.13899999950081;5.31995032728696;300;167012.121919039;-1.83236133017585;0.28127560533001;"Guareí";"2019-06-11";2019-06-11 13:40:00;"for";NA;NA;NA;"22S";"K"
781614.1156;7408098.137;2019-06-11 13:45:00;0.929600000032224;-27.6000000005588;27.6156505661356;300;165922.098983255;-1.53712789491145;0.295233435264395;"Guareí";"2019-06-11";2019-06-11 13:45:00;"for";NA;NA;NA;"22S";"K"
781615.0452;7408070.537;2019-06-11 13:50:00;6.54290000000037;-11.5889999996871;13.308435723358;300;155065.291840641;-1.05682936443599;0.480298530475466;"Guareí";"2019-06-11";2019-06-11 13:50:00;"for";NA;NA;NA;"22S";"K"
781621.5881;7408058.948;2019-06-11 13:55:00;-16.7922000000253;-3.85900000017136;17.2299118350087;300;146638.610308404;-2.91570560278521;-1.85887623834922;"Guareí";"2019-06-11";2019-06-11 13:55:00;"travel";NA;NA;NA;"22S";"K"
781604.7959;7408055.089;2019-06-11 14:00:00;2.33730000001378;-25.276999999769;25.3848320908055;300;157400.355003131;-1.47859106185563;1.43711454092958;"Guareí";"2019-06-11";2019-06-11 14:00:00;"travel";NA;NA;NA;"22S";"K"
781607.1332;7408029.812;2019-06-11 14:05:00;0;0;0;300;148478.905492592;NA;NA;"Guareí";"2019-06-11";2019-06-11 14:05:00;"feed_fruits";"AG181";"tree";"Pereskia aculeata";"22S";"K"
781607.1332;7408029.812;2019-06-11 14:10:00;7.79409999994095;-5.33299999963492;9.44398664787206;300;148478.905492592;-0.60006723136968;0.878523830485947;"Guareí";"2019-06-11";2019-06-11 14:10:00;"feed_fruits";"AG181";"tree";"Pereskia aculeata";"22S";"K"
781614.9273;7408024.479;2019-06-11 14:15:00;13.1835999999894;-7.74899999983609;15.2922957713085;300;141526.106481097;-0.531382568008523;0.0686846633611573;"Guareí";"2019-06-11";2019-06-11 14:15:00;"travel";NA;NA;NA;"22S";"K"
781628.1109;7408016.73;2019-06-11 14:20:00;16.6099000000395;-0.736000000499189;16.6261984233332;300;130467.833272379;-0.0442819562737604;0.487100611734762;"Guareí";"2019-06-11";2019-06-11 14:20:00;"travel";NA;NA;NA;"22S";"K"
781644.7208;7408015.994;2019-06-11 14:25:00;3.39659999997821;15.7659999998286;16.1277291505794;300;119220.954534544;1.35860128420145;1.40288324047521;"Guareí";"2019-06-11";2019-06-11 14:25:00;"for";NA;NA;NA;"22S";"K"
781648.1174;7408031.76;2019-06-11 14:30:00;7.00620000006165;-12.9079999998212;14.6868411319878;300;120942.218824947;-1.07351344995235;-2.4321147341538;"Guareí";"2019-06-11";2019-06-11 14:30:00;"for";NA;NA;NA;"22S";"K"
781655.1236;7408018.852;2019-06-11 14:35:00;33.701599999913;22.3660000003874;40.4479393612514;300;113239.016993399;0.585909856359532;1.65942330631188;"Guareí";"2019-06-11";2019-06-11 14:35:00;"travel";NA;NA;NA;"22S";"K"
781688.8252;7408041.218;2019-06-11 14:40:00;-5.66319999995176;15.436999999918;16.4430168532701;300;98998.1805239511;1.92241051386613;1.3365006575066;"Guareí";"2019-06-11";2019-06-11 14:40:00;"travel";NA;NA;NA;"22S";"K"
781683.162;7408056.655;2019-06-11 14:45:00;22.7021999999415;0.876000000163913;22.7190946306765;300;106822.710137226;0.0385674349866492;-1.88384307887948;"Guareí";"2019-06-11";2019-06-11 14:45:00;"travel";NA;NA;NA;"22S";"K"
781705.8642;7408057.531;2019-06-11 14:50:00;-4.72829999995884;20.3889999995008;20.9300774453716;300;94599.2573403871;1.79867273478699;1.76010529980034;"Guareí";"2019-06-11";2019-06-11 14:50:00;"for";NA;NA;NA;"22S";"K"
781701.1359;7408077.92;2019-06-11 14:55:00;6.26619999995455;3.9769999999553;7.42171081618483;300;103972.578222211;0.56552633117324;-1.23314640361375;"Guareí";"2019-06-11";2019-06-11 14:55:00;"for";NA;NA;NA;"22S";"K"
781707.4021;7408081.897;2019-06-11 15:00:00;5.82940000004601;8.03600000031292;9.92769864397413;300;102078.822169056;0.943219017330465;0.377692686157225;"Guareí";"2019-06-11";2019-06-11 15:00:00;"travel";NA;NA;NA;"22S";"K"
781713.2315;7408089.933;2019-06-11 15:05:00;-1.65929999994114;-2.9320000000298;3.36896133696714;300;102047.664695867;-2.08578580030704;-3.02900481763751;"Guareí";"2019-06-11";2019-06-11 15:05:00;"for";NA;NA;NA;"22S";"K"
781711.5722;7408087.001;2019-06-11 15:10:00;-10.1016000000527;-3.69000000040978;10.7544605891736;300;101794.475353055;-2.79136309126234;-0.705577290955294;"Guareí";"2019-06-11";2019-06-11 15:10:00;"for";NA;NA;NA;"22S";"K"
781701.4706;7408083.311;2019-06-11 15:15:00;-8.57600000000093;15.5580000001937;17.7651101884014;300;105744.338372132;2.07458159358738;-1.41724062232987;"Guareí";"2019-06-11";2019-06-11 15:15:00;"for";NA;NA;NA;"22S";"K"
781692.8946;7408098.869;2019-06-11 15:20:00;-17.4374000000535;31.8820000002161;36.3390264423201;300;116378.093701799;2.0712837681302;-0.0032978254571745;"Guareí";"2019-06-11";2019-06-11 15:20:00;"travel";NA;NA;NA;"22S";"K"
781675.4572;7408130.751;2019-06-11 15:25:00;-21.1986000000034;-6.52500000037253;22.1800871721687;300;140060.635924122;-2.84299229061225;1.36890924843714;"Guareí";"2019-06-11";2019-06-11 15:25:00;"travel";NA;NA;NA;"22S";"K"
781654.2586;7408124.226;2019-06-11 15:30:00;0;0;0;300;150015.74495436;NA;NA;"Guareí";"2019-06-11";2019-06-11 15:30:00;"travel";NA;NA;NA;"22S";"K"
781654.2586;7408124.226;2019-06-11 15:35:00;NA;NA;NA;NA;150015.74495436;NA;NA;"Guareí";"2019-06-11";2019-06-11 15:35:00;"sleeping";"DG12";"tree";NA;"22S";"K"
781654.2586;7408124.226;2019-06-12 07:20:00;-3.08739999996033;3.08800000045449;4.36666723744344;300;0;2.35609733041448;NA;"Guareí";"2019-06-12";2019-06-12 07:20:00;"NA";"DG12";"tree";NA;"22S";"K"
781651.1712;7408127.314;2019-06-12 07:25:00;-3.81539999996312;-8.97500000055879;9.75232803846081;300;19.0677827625619;-1.97276370385075;1.95432427291436;"Guareí";"2019-06-12";2019-06-12 07:25:00;"idle";NA;NA;NA;"22S";"K"
781647.3558;7408118.339;2019-06-12 07:30:00;6.17619999998715;-7.89399999938905;10.0230076539029;300;82.3054168401712;-0.906884757294918;1.06587894655583;"Guareí";"2019-06-12";2019-06-12 07:30:00;"travel";NA;NA;NA;"22S";"K"
781653.532;7408110.445;2019-06-12 07:35:00;15.4237999999896;-19.2750000003725;24.6864179551031;300;190.443908545943;-0.895935184822334;0.0109495724725841;"Guareí";"2019-06-12";2019-06-12 07:35:00;"travel";NA;NA;NA;"22S";"K"
781668.9558;7408091.17;2019-06-12 07:40:00;-4.27199999999721;-0.122999999672174;4.27377034945673;300;1308.7068238327;-3.11280847098212;-2.21687328615979;"Guareí";"2019-06-12";2019-06-12 07:40:00;"travel";NA;NA;NA;"22S";"K"
781664.6838;7408091.047;2019-06-12 07:45:00;-0.126599999959581;-19.6180000007153;19.6184084876438;300;1209.53083601052;-1.57724949442665;1.53555897655547;"Guareí";"2019-06-12";2019-06-12 07:45:00;"idle";NA;NA;NA;"22S";"K"
781664.5572;7408071.429;2019-06-12 07:50:00;-9.04520000005141;-30.48399999924;31.797639833714;300;2893.58437098874;-1.8592408608155;-0.281991366388851;"Guareí";"2019-06-12";2019-06-12 07:50:00;"travel";NA;NA;NA;"22S";"K"
781655.512;7408040.945;2019-06-12 07:55:00;-26.6243999999715;-48.1520000007004;55.0224843080166;300;6937.29597247573;-2.07588173569881;-0.216640874883312;"Guareí";"2019-06-12";2019-06-12 07:55:00;"travel";NA;NA;NA;"22S";"K"
781628.8876;7407992.793;2019-06-12 08:00:00;-3.14190000004601;-14.5529999993742;14.8882955569828;300;17918.3211300472;-1.7834264770149;0.292455258683917;"Guareí";"2019-06-12";2019-06-12 08:00:00;"for";NA;NA;NA;"22S";"K"
781625.7457;7407978.24;2019-06-12 08:05:00;17.764599999995;-3.11700000055134;18.0359835374525;300;22124.8976622823;-0.173693234253424;1.60973324276147;"Guareí";"2019-06-12";2019-06-12 08:05:00;"for";NA;NA;NA;"22S";"K"
781643.5103;7407975.123;2019-06-12 08:10:00;-31.0068999999203;-24.0349999992177;39.2314806318529;300;22347.2305619251;-2.48218884917033;-2.30849561491691;"Guareí";"2019-06-12";2019-06-12 08:10:00;"travel";NA;NA;NA;"22S";"K"
781612.5034;7407951.088;2019-06-12 08:15:00;11.6775999999372;-7.59000000078231;13.9274707599912;300;31720.2637708018;-0.57634873232871;1.90584011684162;"Guareí";"2019-06-12";2019-06-12 08:15:00;"travel";NA;NA;NA;"22S";"K"
781624.181;7407943.498;2019-06-12 08:20:00;20.6655000000028;8.25300000049174;22.2525256826777;300;33567.2720058007;0.379955613003223;0.956304345331933;"Guareí";"2019-06-12";2019-06-12 08:20:00;"outofsight";NA;NA;NA;"22S";"K"
781644.8465;7407951.751;2019-06-12 08:25:00;-2.2147999999579;-4.62999999988824;5.13246909769349;300;29836.2132512807;-2.01698135436038;-2.3969369673636;"Guareí";"2019-06-12";2019-06-12 08:25:00;"outofsight";NA;NA;NA;"22S";"K"
781642.6317;7407947.121;2019-06-12 08:30:00;-1.44590000004973;-12.8390000006184;12.9201605185858;300;31501.3658284365;-1.68294162048451;0.334039733875872;"Guareí";"2019-06-12";2019-06-12 08:30:00;"outofsight";NA;NA;NA;"22S";"K"
781641.1858;7407934.282;2019-06-12 08:35:00;7.39269999996759;5.51200000010431;9.22139671040514;300;36249.62123589;0.640679406697296;2.32362102718181;"Guareí";"2019-06-12";2019-06-12 08:35:00;"outofsight";NA;NA;NA;"22S";"K"
781648.5785;7407939.794;2019-06-12 08:40:00;0;0;0;300;34047.426160021;NA;NA;"Guareí";"2019-06-12";2019-06-12 08:40:00;"feed_fruits";"AG182";"tree";"Pereskia aculeata";"22S";"K"
781648.5785;7407939.794;2019-06-12 08:45:00;0;0;0;300;34047.426160021;NA;NA;"Guareí";"2019-06-12";2019-06-12 08:45:00;"feed_fruits";"AG182";"tree";"Pereskia aculeata";"22S";"K"
781648.5785;7407939.794;2019-06-12 08:50:00;-6.77269999997225;-11.6459999997169;13.4721483544025;300;34047.426160021;-2.09753716413912;-2.73821657083641;"Guareí";"2019-06-12";2019-06-12 08:50:00;"feed_fruits";"AG182";"tree";"Pereskia aculeata";"22S";"K"
781641.8058;7407928.148;2019-06-12 08:55:00;-4.40850000001956;-6.8179999999702;8.11911302112282;300;38601.6543117399;-2.14477573020461;-0.0472385660654906;"Guareí";"2019-06-12";2019-06-12 08:55:00;"idle";NA;NA;NA;"22S";"K"
781637.3973;7407921.33;2019-06-12 09:00:00;0.900750000029802;-1.98699999973178;2.18163231583321;300;41451.0902535748;-1.14518359952832;0.999592130676284;"Guareí";"2019-06-12";2019-06-12 09:00:00;"for";NA;NA;NA;"22S";"K"
781638.29805;7407919.343;2019-06-12 09:05:00;0.900750000029802;-1.9870000006631;2.18163231668145;300;42231.7828450753;-1.14518359970458;-1.76255010586601e-10;"Guareí";"2019-06-12";2019-06-12 09:05:00;"for";NA;NA;NA;"22S";"K"
781639.1988;7407917.356;2019-06-12 09:10:00;3.8177999999607;-41.5429999995977;41.7180589889591;300;43021.9944760841;-1.47915378140256;-0.333970181697981;"Guareí";"2019-06-12";2019-06-12 09:10:00;"outofsight";NA;NA;NA;"22S";"K"
781643.0166;7407875.813;2019-06-12 09:15:00;34.7775000000838;-73.2949999999255;81.1272551689314;300;61835.4011328549;-1.12776691021803;0.351386871184532;"Guareí";"2019-06-12";2019-06-12 09:15:00;"outofsight";NA;NA;NA;"22S";"K"
781677.7941;7407802.518;2019-06-12 09:20:00;37.3832999999868;5.55499999970198;37.7937712313246;300;104049.95702402;0.147516328921265;1.27528323913929;"Guareí";"2019-06-12";2019-06-12 09:20:00;"outofsight";NA;NA;NA;"22S";"K"
781715.1774;7407808.073;2019-06-12 09:25:00;-32.8192000000272;26.8730000006035;42.4176616243072;300;103663.81960241;2.45548130135367;2.30796497243241;"Guareí";"2019-06-12";2019-06-12 09:25:00;"outofsight";NA;NA;NA;"22S";"K"
781682.3582;7407834.946;2019-06-12 09:30:00;-0.271700000041164;-5.69000000040978;5.6964832041081;300;84472.5059197762;-1.61851052373842;2.2091934820875;"Guareí";"2019-06-12";2019-06-12 09:30:00;"outofsight";NA;NA;NA;"22S";"K"
781682.0865;7407829.256;2019-06-12 09:35:00;12.8854999999749;-50.1990000000224;51.8263997519758;300;87781.692918258;-1.31953269133021;0.298977832408204;"Guareí";"2019-06-12";2019-06-12 09:35:00;"outofsight";NA;NA;NA;"22S";"K"
781694.972;7407779.057;2019-06-12 09:40:00;11.0429000000004;-31.7879999997094;33.6514871052014;300;120799.219500396;-1.23644669226278;0.0830859990674273;"Guareí";"2019-06-12";2019-06-12 09:40:00;"outofsight";NA;NA;NA;"22S";"K"
781706.0149;7407747.269;2019-06-12 09:45:00;11.9611000000732;-79.2320000007749;80.1297556300688;300;144775.294438292;-1.42096470833866;-0.184518016075878;"Guareí";"2019-06-12";2019-06-12 09:45:00;"outofsight";NA;NA;NA;"22S";"K"
781717.976;7407668.037;2019-06-12 09:50:00;-6.39360000006855;-54.1029999991879;54.4794707194646;300;212168.310783995;-1.68842537171944;-0.267460663380781;"Guareí";"2019-06-12";2019-06-12 09:50:00;"outofsight";NA;NA;NA;"22S";"K"
781711.5824;7407613.934;2019-06-12 09:55:00;34.0956000000006;8.05199999921024;35.0334788930149;300;263683.943309864;0.231910498277629;1.92033586999707;"Guareí";"2019-06-12";2019-06-12 09:55:00;"outofsight";NA;NA;NA;"22S";"K"
781745.678;7407621.986;2019-06-12 10:00:00;0.138400000054389;-0.382999999448657;0.407238946556842;300;260602.524296587;-1.22403933408418;-1.45594983236181;"Guareí";"2019-06-12";2019-06-12 10:00:00;"for";NA;NA;NA;"22S";"K"
781745.8164;7407621.603;2019-06-12 10:05:00;-4.38950000004843;-1.79300000052899;4.74157771762966;300;261012.710869523;-2.75380185747354;-1.52976252338936;"Guareí";"2019-06-12";2019-06-12 10:05:00;"travel";NA;NA;NA;"22S";"K"
781741.4269;7407619.81;2019-06-12 10:10:00;-25.6206999999704;32.5040000006557;41.3875619544218;300;262033.813581096;2.23832048942059;-1.29106296028546;"Guareí";"2019-06-12";2019-06-12 10:10:00;"travel";NA;NA;NA;"22S";"K"
781715.8062;7407652.314;2019-06-12 10:15:00;-15.5897999999579;17.2900000000373;23.2805920036406;300;226489.042809337;2.30453094447554;0.0662104550549558;"Guareí";"2019-06-12";2019-06-12 10:15:00;"travel";NA;NA;NA;"22S";"K"
781700.2164;7407669.604;2019-06-12 10:20:00;-17.3372000000672;2.13399999961257;17.4680410991238;300;208793.282264401;3.01912075693935;0.714589812463805;"Guareí";"2019-06-12";2019-06-12 10:20:00;"for";NA;NA;NA;"22S";"K"
781682.8792;7407671.738;2019-06-12 10:25:00;-10.1198999999324;28.5;30.2433856571752;300;205564.528888267;1.91199330991902;-1.10712744702033;"Guareí";"2019-06-12";2019-06-12 10:25:00;"travel";NA;NA;NA;"22S";"K"
781672.7593;7407700.238;2019-06-12 10:30:00;-37.4126999999862;-19.2110000001267;42.0567787912226;300;180108.100044405;-2.6672123788747;1.70397961838586;"Guareí";"2019-06-12";2019-06-12 10:30:00;"travel";NA;NA;NA;"22S";"K"
781635.3466;7407681.027;2019-06-12 10:35:00;0;0;0;300;196783.017345016;NA;NA;"Guareí";"2019-06-12";2019-06-12 10:35:00;"feed_fruits";"AG183";"tree";"Syagrus romanzoffiana";"22S";"K"
781635.3466;7407681.027;2019-06-12 10:40:00;0;0;0;300;196783.017345016;NA;NA;"Guareí";"2019-06-12";2019-06-12 10:40:00;"feed_fruits";"AG183";"tree";"Syagrus romanzoffiana";"22S";"K"
781635.3466;7407681.027;2019-06-12 10:45:00;0;0;0;300;196783.017345016;NA;NA;"Guareí";"2019-06-12";2019-06-12 10:45:00;"feed_fruits";"AG183";"tree";"Syagrus romanzoffiana";"22S";"K"
781635.3466;7407681.027;2019-06-12 10:50:00;10.2692999999272;2.16300000064075;10.4946220270802;300;196783.017345016;0.207593395492095;2.8748057743668;"Guareí";"2019-06-12";2019-06-12 10:50:00;"feed_fruits";"AG183";"tree";"Syagrus romanzoffiana";"22S";"K"
781645.6159;7407683.19;2019-06-12 10:55:00;0.0463999999919906;11.8339999997988;11.8340909644653;300;194587.449558744;1.56687544102355;1.35928204553145;"Guareí";"2019-06-12";2019-06-12 10:55:00;"travel";NA;NA;NA;"22S";"K"
