disp_event;species;feed_datetime;feed_x;feed_y;id_feedtree;def_datetime;def_x;def_y;id_feces;n_seeds;SDD;gut_transit_time;gut_transit_time_hms;id_month;group;GTT
SDAug1;Pereskia aculeata;11/08/2019 09:48;781749.1251;7407897.082;NA;11/08/2019 10:37;781852.9968;7408016;FGAU4;1;157.8953555;49;10:37:00;Aug;Guareí;00:49:00
SDAug2;Pereskia aculeata;11/08/2019 10:39;781843.1857;7408017.641;NA;11/08/2019 11:12;781820.8159;7408003.223;FGAU5;1;26.61490748;33;11:12:00;Aug;Guareí;00:33:00
SDAug3;Pereskia aculeata;11/08/2019 11:35;781768.2835;7408048.338;NA;11/08/2019 12:59;781736.9968;7408130;FGAU8;7;87.44594902;84;12:59:00;Aug;Guareí;01:24:00
SDAug4;Pereskia aculeata;11/08/2019 13:50;781702.4132;7408176.946;NA;11/08/2019 15:13;781684.9968;7408209;FGAU10;2;36.4734232;83;15:13:00;Aug;Guareí;01:23:00
SDAug5;Pereskia aculeata;11/08/2019 13:50;781702.4132;7408176.946;NA;11/08/2019 15:55;781708.9968;7408202;FGAU11;2;25.90232808;125;15:55:00;Aug;Guareí;02:05:00
SDAug6;Pereskia aculeata;11/08/2019 14:36;781699.3978;7408200.833;NA;11/08/2019 16:32;781820.9968;7408168;FGAU12;4;125.9538364;116;16:32:00;Aug;Guareí;01:56:00
SDAug7;Pereskia aculeata;11/08/2019 16:55;781876.5993;7408149.449;NA;12/08/2019 07:08;781880.9968;7408110;FGAU13;6;39.6946155;853;14:13:00;Aug;Guareí;14:13:00
SDAug8;Pereskia aculeata;11/08/2019 16:55;781876.5993;7408149.449;NA;12/08/2019 07:09;781880.9968;7408110;FGAU14;1;39.6946155;854;14:14:00;Aug;Guareí;14:14:00
SDAug9;Pereskia aculeata;11/08/2019 16:55;781876.5993;7408149.449;NA;12/08/2019 07:54;781990.9968;7408069;FGAU15;10;139.8555058;899;14:59:00;Aug;Guareí;14:59:00
SDAug10;Pereskia aculeata;11/08/2019 16:55;781876.5993;7408149.449;NA;12/08/2019 08:31;782040.9968;7407869;FGAU16;1;325.0839315;936;15:36:00;Aug;Guareí;15:36:00
SDAug11;Pereskia aculeata;12/08/2019 08:38;782052.1574;7407809.592;NA;12/08/2019 10:30;781862.9968;7407673;FGAU17;12;233.3202385;112;10:30:00;Aug;Guareí;01:52:00
SDAug12;Pereskia aculeata;12/08/2019 09:50;781956.33;7407692.617;NA;12/08/2019 12:14;781883.9968;7407621;FGAU19;10;101.7892593;144;12:14:00;Aug;Guareí;02:24:00
SDAug13;Pereskia aculeata;12/08/2019 09:50;781956.33;7407692.617;NA;12/08/2019 13:02;781866.9968;7407559;FGAU22;1;160.7300635;192;13:02:00;Aug;Guareí;03:12:00
SDAug14;Pereskia aculeata;12/08/2019 13:15;781842.6888;7407553.696;NA;12/08/2019 14:04;781935.9968;7407511;FGAU24;8;102.6160129;48;14:04:00;Aug;Guareí;00:48:54
SDAug15;Pereskia aculeata;12/08/2019 14:35;781965.5025;7407493.383;NA;12/08/2019 15:50;782027.9968;7407447;FGAU25;7;77.82900745;74;15:50:00;Aug;Guareí;01:14:54
SDAug16;Pereskia aculeata;12/08/2019 14:45;781965.5025;7407493.383;NA;12/08/2019 15:53;782033.9968;7407455;FGAU26;1;78.51926133;67;15:53:00;Aug;Guareí;01:07:54
SDAug17;Pereskia aculeata;12/08/2019 14:45;781965.5025;7407493.383;NA;12/08/2019 15:53;782033.9968;7407455;FGAU26;3;78.51926133;67;15:53:00;Aug;Guareí;01:07:54
SDAug18;Pereskia aculeata;12/08/2019 15:20;782027.7428;7407442.759;NA;12/08/2019 16:16;782084.9968;7407520;FGAU27;10;96.14949402;55;16:16:00;Aug;Guareí;00:55:54
SDAug19;Pereskia aculeata;12/08/2019 16:45;782143.8756;7407551.921;NA;13/08/2019 07:11;782134.6665;7407605.079;FGAU29;4;53.95192026;865;14:26:00;Aug;Guareí;14:25:54
SDAug20;Pereskia aculeata;12/08/2019 16:45;782143.8756;7407551.921;NA;13/08/2019 07:20;782142.9968;7407604;FGAU30;12;52.08743419;874;14:35:00;Aug;Guareí;14:34:54
SDAug21;Pereskia aculeata;12/08/2019 16:45;782143.8756;7407551.921;NA;13/08/2019 07:21;782142.9968;7407604;FGAU31;5;52.08743419;875;14:36:00;Aug;Guareí;14:35:54
SDAug22;Pereskia aculeata;12/08/2019 16:45;782143.8756;7407551.921;NA;13/08/2019 07:21;782142.9968;7407604;FGAU31;10;52.08743419;875;14:36:00;Aug;Guareí;14:35:54
SDAug23;Pereskia aculeata;12/08/2019 16:45;782143.8756;7407551.921;NA;13/08/2019 07:22;782142.9968;7407604;FGAU32;4;52.08743419;876;14:37:00;Aug;Guareí;14:36:54
SDAug24;Pereskia aculeata;13/08/2019 09:46;781965.5025;7407493.383;NA;13/08/2019 11:31;782068.9968;7407427;FGAU33;5;122.9575309;105;11:31:00;Aug;Guareí;01:45:00
SDAug25;Pereskia aculeata;13/08/2019 09:46;781965.5025;7407493.383;NA;13/08/2019 11:32;782068.9968;7407427;FGAU34;2;122.9575309;106;11:32:00;Aug;Guareí;01:46:00
SDAug26;Pereskia aculeata;13/08/2019 09:46;781965.5025;7407493.383;NA;13/08/2019 11:35;782063.9968;7407418;FGAU35;2;124.0338438;109;11:35:00;Aug;Guareí;01:49:00
SDAug27;Pereskia aculeata;13/08/2019 11:13;782088.6832;7407447.351;NA;13/08/2019 13:35;782280.5067;7407614.918;FGAU36;1;254.7124924;142;13:35:00;Aug;Guareí;02:22:00
SDAug28;Pereskia aculeata;13/08/2019 13:03;782206.4182;7407447.76;NA;13/08/2019 14:15;782302.9968;7407531;FGAU37;1;127.501349;72;14:15:00;Aug;Guareí;01:12:00
SDAug29;Pereskia aculeata;13/08/2019 13:03;782206.4182;7407447.76;NA;13/08/2019 14:22;782327.9968;7407531;FGAU38;1;147.3451526;79;14:22:00;Aug;Guareí;01:19:00
SDAug30;Pereskia aculeata;13/08/2019 13:03;782206.4182;7407447.76;NA;13/08/2019 15:58;782227.9968;7407614;FGAU39;1;167.6348234;175;15:58:00;Aug;Guareí;02:55:00
SDAug31;Pereskia aculeata;13/08/2019 15:44;782238.6074;7407627.352;NA;14/08/2019 07:47;782016.9968;7407529;FGAU42;1;242.4535308;963;16:03:00;Aug;Guareí;16:03:00
SDAug32;Pereskia aculeata;14/08/2019 07:49;781989.3388;7407547.237;NA;14/08/2019 09:45;781730.9968;7407744;FGAU43;1;324.7368984;116;09:45:00;Aug;Guareí;01:56:00
SDAug33;Pereskia aculeata;14/08/2019 08:43;781828.2174;7407668.798;NA;14/08/2019 10:05;781737.9968;7407773;FGAU44;5;137.8306512;82;10:05:00;Aug;Guareí;01:22:00
SDAug34;Pereskia aculeata;14/08/2019 09:24;781739.5722;7407745.094;NA;14/08/2019 10:42;781870.0767;7407776.95;FGAU45;2;134.3425461;78;10:42:00;Aug;Guareí;01:18:00
SDAug35;Pereskia aculeata;14/08/2019 09:58;781736.0851;7407771.646;NA;14/08/2019 11:47;782003.9968;7407756;FGAU49;4;268.3667092;109;11:47:00;Aug;Guareí;01:49:00
SDAug36;Pereskia aculeata;14/08/2019 12:03;782029.4069;7407791.411;NA;14/08/2019 14:45;781911.9968;7407857;FGAU51;7;134.4884984;162;14:45:00;Aug;Guareí;02:42:00
SDAug37;Pereskia aculeata;14/08/2019 15:32;781828.2174;7407668.798;NA;15/08/2019 07:57;781724.2994;7407588.552;FGAU52;2;131.2990057;985;16:25:00;Aug;Guareí;16:25:00
SDAug38;Celtis iguanaea;14/08/2019 13:52;781988.9236;7407893.931;NA;15/08/2019 07:57;781724.2994;7407588.552;FGAU52;6;404.0800525;1085;18:05:00;Aug;Guareí;18:05:00
SDAug39;Celtis iguanaea;14/08/2019 14:07;781970.579;7407892.285;NA;15/08/2019 07:57;781724.2994;7407588.552;FGAU52;6;391.03165;1070;17:50:00;Aug;Guareí;17:50:00
SDAug40;Celtis iguanaea;14/08/2019 14:07;781970.579;7407892.285;NA;15/08/2019 07:58;781720.9968;7407586;FGAU53;5;395.0919068;1071;17:51:00;Aug;Guareí;17:51:00
SDAug41;Pereskia aculeata;14/08/2019 15:32;781828.2174;7407668.798;NA;15/08/2019 08:04;781728.9968;7407659;FGAU54;2;99.70280036;992;16:32:00;Aug;Guareí;16:32:00
SDAug42;Pereskia aculeata;14/08/2019 15:32;781828.2174;7407668.798;NA;15/08/2019 08:06;781728.9968;7407659;FGAU55;2;99.70280036;994;16:34:00;Aug;Guareí;16:34:00
SDAug43;Pereskia aculeata;15/08/2019 08:09;781736.117;7407666.241;NA;15/08/2019 08:59;781719.0802;7407748.589;FGAU57;6;84.09449506;50;08:59:00;Aug;Guareí;00:50:00
SDAug44;Pereskia aculeata;15/08/2019 09:23;781719.0802;7407748.589;NA;15/08/2019 10:35;781649.9968;7407848;FGAU58;12;121.0553365;72;10:35:00;Aug;Guareí;01:12:00
SDAug45;Pereskia aculeata;15/08/2019 09:36;781703.0589;7407777.379;NA;15/08/2019 10:43;781631.9968;7407891;FGAU59;10;134.011298;67;10:43:00;Aug;Guareí;01:07:00
SDAug46;Pereskia aculeata;15/08/2019 10:06;781666.7785;7407821.847;NA;15/08/2019 11:53;781648.5785;7407939.794;FGAU60;6;119.3360113;107;11:53:00;Aug;Guareí;01:47:00
SDAug47;Pereskia aculeata;15/08/2019 10:54;781640.7971;7407928.752;NA;15/08/2019 12:06;781648.5785;7407939.794;FGAU61;1;13.50592463;72;12:06:00;Aug;Guareí;01:12:00
SDAug48;Pereskia aculeata;15/08/2019 10:54;781640.7971;7407928.752;NA;15/08/2019 12:20;781648.5785;7407939.794;FGAU62;15;13.50592463;86;12:20:00;Aug;Guareí;01:26:00
SDAug49;Pereskia aculeata;15/08/2019 11:30;781648.5785;7407939.794;NA;15/08/2019 12:42;781650.9968;7408004;FGAU63;1;64.25558731;72;12:42:00;Aug;Guareí;01:12:00
SDAug50;Pereskia aculeata;15/08/2019 11:30;781648.5785;7407939.794;NA;15/08/2019 12:58;781661.9968;7408117;FGAU64;1;177.7174175;88;12:58:00;Aug;Guareí;01:28:00
SDAug51;Pereskia aculeata;15/08/2019 11:30;781648.5785;7407939.794;NA;15/08/2019 13:22;781655.9968;7408177;FGAU65;2;237.3260215;112;13:22:00;Aug;Guareí;01:52:00
SDAug52;Pereskia aculeata;15/08/2019 14:12;781686.458;7408069.849;NA;15/08/2019 15:22;781768.2835;7408048.338;FGAU66;1;84.60019208;70;15:22:00;Aug;Guareí;01:10:00
SDAug53;Pereskia aculeata;15/08/2019 14:56;781768.2835;7408048.338;NA;15/08/2019 15:54;781796.9968;7408055;FGAU67;5;29.48209626;58;15:54:00;Aug;Guareí;00:58:00
SDAug54;Pereskia aculeata;15/08/2019 15:13;781768.2835;7408048.338;NA;15/08/2019 16:01;781785.1945;7408071.397;FGAU68;11;28.59565876;48;16:01:00;Aug;Guareí;00:48:00
SDAug55;Pereskia aculeata;19/08/2019 13:03;781843.1857;7408017.641;NA;20/08/2019 07:11;781884.9968;7408010;FGAU74;7;42.50230229;1088;18:08:00;Aug;Guareí;18:08:00
SDAug56;Celtis iguanaea;20/08/2019 07:30;781867.1676;7407897.266;NA;20/08/2019 10:05;781754.9968;7407793;FGAU75;1;153.1481041;155;10:05:00;Aug;Guareí;02:35:00
SDAug57;Pereskia aculeata;20/08/2019 09:09;781788.8264;7407790.806;NA;20/08/2019 10:05;781754.9968;7407793;FGAU75;9;33.9008112;56;10:05:00;Aug;Guareí;00:56:00
SDAug58;Pereskia aculeata;20/08/2019 09:09;781788.8264;7407790.806;NA;20/08/2019 10:09;781757.9968;7407781;FGAU76;5;32.35312968;60;10:09:00;Aug;Guareí;01:00:00
SDAug59;Pereskia aculeata;20/08/2019 10:24;781719.0802;7407748.589;NA;20/08/2019 10:51;781702.9968;7407727;FGAU77;22;26.92015045;27;10:51:00;Aug;Guareí;00:27:00
SDAug60;Pereskia aculeata;20/08/2019 10:34;781788.8264;7407790.806;NA;20/08/2019 11:15;781698.9968;7407701;FGAU78;3;127.024663;41;11:15:00;Aug;Guareí;00:41:00
SDAug61;Pereskia aculeata;20/08/2019 11:01;781717.6691;7407733.984;NA;20/08/2019 11:37;781697.6152;7407701.23;FGAU79;5;38.4000651;36;11:37:00;Aug;Guareí;00:36:00
SDAug62;Pereskia aculeata;20/08/2019 11:19;781697.6152;7407701.23;NA;20/08/2019 12:08;781722.9968;7407632;FGAU80;9;73.73559046;49;12:08:00;Aug;Guareí;00:49:00
SDAug63;Pereskia aculeata;20/08/2019 14:54;781918.7904;7407591.146;NA;20/08/2019 15:53;782018.9968;7407559;FGAU84;19;105.240993;59;15:53:00;Aug;Guareí;00:59:00
SDAug64;Pereskia aculeata;20/08/2019 15:30;781991.2586;7407593.752;NA;21/08/2019 07:10;782020.9968;7407565;FGAU85;12;41.3645996;940;15:40:00;Aug;Guareí;15:40:00
SDAug65;Pereskia aculeata;21/08/2019 07:57;781946.9887;7407680.273;NA;21/08/2019 09:58;781746.1038;7407728.451;FGAU87;2;206.5867965;121;09:58:00;Aug;Guareí;02:01:00
SDAug66;Pereskia aculeata;21/08/2019 08:33;781843.6881;7407638.133;NA;21/08/2019 10:03;781748.1394;7407738.501;FGAU88;2;138.578279;90;10:03:00;Aug;Guareí;01:30:00
SDAug67;Celtis iguanaea;21/08/2019 09:01;781809.5989;7407657.746;NA;21/08/2019 10:03;781748.1394;7407738.501;FGAU88;3;101.4785401;62;10:03:00;Aug;Guareí;01:02:00
SDAug68;Pereskia aculeata;21/08/2019 09:14;781804.507;7407674.798;NA;21/08/2019 10:27;781737.9968;7407748;FGAU91;4;98.90308438;73;10:27:00;Aug;Guareí;01:13:00
SDAug69;Pereskia aculeata;21/08/2019 09:14;781804.507;7407674.798;NA;21/08/2019 10:35;781735.9968;7407770;FGAU92;2;117.2887893;81;10:35:00;Aug;Guareí;01:21:00
SDAug70;Pereskia aculeata;21/08/2019 09:54;781746.1038;7407728.451;NA;21/08/2019 10:51;781698.9968;7407867;FGAU93;4;146.3369827;57;10:51:00;Aug;Guareí;00:57:00
SDAug71;Pereskia aculeata;21/08/2019 10:13;781719.0802;7407748.589;NA;21/08/2019 12:34;781608.312;7408027.346;FGAU95;3;299.9618817;141;12:34:00;Aug;Guareí;02:21:00
SDAug72;Pereskia aculeata;21/08/2019 10:13;781719.0802;7407748.589;NA;21/08/2019 12:36;781608.312;7408027.346;FGAU96;2;299.9618817;143;12:36:00;Aug;Guareí;02:23:00
SDAug73;Pereskia aculeata;21/08/2019 10:18;781739.5722;7407745.094;NA;21/08/2019 13:16;781661.9968;7408142;FGAU97;1;404.4189078;178;13:16:00;Aug;Guareí;02:58:00
SDAug74;Pereskia aculeata;21/08/2019 11:07;781640.7971;7407928.752;NA;21/08/2019 14:11;781697;7408200;FGAU99;3;277.0108346;184;14:11:00;Aug;Guareí;03:04:00
SDAug75;Pereskia aculeata;21/08/2019 11:07;781640.7971;7407928.752;NA;21/08/2019 14:13;781697;7408200;FGAU100;12;277.0108346;186;14:13:00;Aug;Guareí;03:06:00
SDAug76;Pereskia aculeata;21/08/2019 11:07;781640.7971;7407928.752;NA;21/08/2019 14:15;781697;7408200;FGAU101;4;277.0108346;188;14:15:00;Aug;Guareí;03:08:00
SDAug77;Pereskia aculeata;21/08/2019 11:56;781608.312;7408027.346;NA;21/08/2019 15:06;781816.9968;7408166;FGAU102;2;250.550072;190;15:06:00;Aug;Guareí;03:10:00
SDSuzSep1;Xylopia brasiliensis;09/09/2018 11:45;705827.9251;7481397.419;3;09/09/2018 14:50;705985.0704;7481317.627;FSSep1;4;174;185;03:05:00;Sep;Suzano;03:05:00
SDSuzSep2;Xylopia brasiliensis;09/09/2018 11:45;705827.9251;7481397.419;3;09/09/2018 14:55;705999.8378;7481313.46;FSSep2;5;189;190;03:10:00;Sep;Suzano;03:10:00
SDSuzSep3;Myrciaria cuspidata;09/09/2018 11:45;705827.9251;7481397.419;4;09/09/2018 14:50;705985.0704;7481317.627;FSSep1;6;174;185;03:05:00;Sep;Suzano;03:05:00
SDSuzSep4;Myrciaria cuspidata;09/09/2018 11:45;705827.9251;7481397.419;4;09/09/2018 14:55;705999.8378;7481313.46;FSSep2;5;189;190;03:10:00;Sep;Suzano;03:10:00
SDSuzSep5;Trichilia catigua;09/09/2018 12:55;705889.388;7481388.128;5;09/09/2018 14:50;705985.0704;7481317.627;FSSep1;8;116;115;01:55:00;Sep;Suzano;01:55:00
SDSuzSep6;Trichilia catigua;09/09/2018 13:05;705893.5671;7481395.81;6;09/09/2018 15:00;705999.8378;7481313.46;FSSep2;7;131;115;01:55:00;Sep;Suzano;01:55:00
SDSuzSep7;Neomitranthes obscura;09/09/2018 15:05;705999.8378;7481313.46;7;10/09/2018 07:55;706043.8356;7481278.045;FSSep3;7;55;1010;16:50:00;Sep;Suzano;16:50:00
SDSuzSep8;Neomitranthes obscura;09/09/2018 15:10;706002.8784;7481321.95;8;10/09/2018 08:00;706047.6415;7481288.955;FSSep4;6;54;1010;16:50:00;Sep;Suzano;16:50:00
SDSuzSep9;Trichilia catigua;09/09/2018 16:45;706010.2093;7481231.205;9;10/09/2018 08:15;706054.4265;7481305.329;FSSep5;4;82;930;15:30:00;Sep;Suzano;15:30:00
SDSuzSep10;Trichilia catigua;09/09/2018 16:45;706010.2093;7481231.205;9;10/09/2018 08:35;706046.6857;7481308.846;FSSep6;5;81;950;15:50:00;Sep;Suzano;15:50:00
SDSuzSep11;Myrciaria cuspidata;10/09/2018 14:00;706064.0735;7481248.989;15;10/09/2018 15:55;706051.5489;7481216.966;FSSep7;4;32;115;01:55:00;Sep;Suzano;01:55:00
SDSuzSep12;Chrysophyllum gonocarpum;10/09/2018 16:15;706045.9473;7481235.817;17;11/09/2018 07:40;706022.0531;7481215.967;FSSep8;2;30;925;15:25:00;Sep;Suzano;15:25:00
SDSuzSep13;Cordia sellowiana;11/09/2018 11:40;706101.4908;7481127.543;21;11/09/2018 13:40;706127.083;7481200.641;FSSep9;3;73;120;02:00:00;Sep;Suzano;02:00:00
SDSuzSep14;Philodendron spp.;11/09/2018 11:55;706102.6219;7481137.329;22;11/09/2018 14:15;706097.9331;7481203.486;FSSep10;100;62;140;02:20:00;Sep;Suzano;02:20:00
SDSuzSep15;Pera glabrata;11/09/2018 13:30;706138.4962;7481194.259;23;11/09/2018 14:15;706097.9331;7481203.486;FSSep10;5;42;45;00:45:00;Sep;Suzano;00:45:00
SDSuzSep16;Pera glabrata;11/09/2018 13:30;706138.4962;7481194.259;23;11/09/2018 14:35;706088.0307;7481212.193;FSSep11;4;53;65;01:05:00;Sep;Suzano;01:05:00
SDSuzSep17;Randia armata;11/09/2018 13:50;706111.9663;7481209.115;24;11/09/2018 14:15;706097.9331;7481203.486;FSSep10;6;15;25;00:25:00;Sep;Suzano;00:25:00
SDSuzSep18;Randia armata;11/09/2018 13:50;706105.6761;7481205.89;25;11/09/2018 16:20;706036.4909;7481374.273;FSSep12;5;171;150;02:30:00;Sep;Suzano;02:30:00
SDSuzSep19;Myrciaria cuspidata;12/09/2018 08:10;706021.1813;7481417.638;29;12/09/2018 10:05;705980.4712;7481485.265;FSSep13;5;75;115;01:55:00;Sep;Suzano;01:55:00
SDSuzSep20;Myrciaria cuspidata;12/09/2018 08:10;706021.1813;7481417.638;29;12/09/2018 10:20;705974.3021;7481475.829;FSSep14;6;72;130;02:10:00;Sep;Suzano;02:10:00
SDSuzSep21;Myrsine umbellata;12/09/2018 11:15;705954.0387;7481447.016;30;12/09/2018 13:55;705976.123;7481314.126;FSSep15;7;125;160;02:40:00;Sep;Suzano;02:40:00
SDSuzSep22;Myrsine umbellata;12/09/2018 11:15;705954.0387;7481447.016;30;12/09/2018 14:05;705990.8769;7481279.097;FSSep16;8;160;170;02:50:00;Sep;Suzano;02:50:00
SDSuzSep23;Philodendron spp.;12/09/2018 11:30;705957.9624;7481441.377;31;12/09/2018 13:55;705976.123;7481314.126;FSSep15;100;120;145;02:25:00;Sep;Suzano;02:25:00
SDSuzSep24;Philodendron spp.;12/09/2018 11:30;705957.9624;7481441.377;31;12/09/2018 14:05;705990.8769;7481279.097;FSSep16;100;154;155;02:35:00;Sep;Suzano;02:35:00
SDSuzDec25;Trichilia catigua;07/12/2018 07:25;705994.005;7481490.114;38;07/12/2018 09:35;705934.1598;7481468.029;FSDec17;7;63;130;02:10:00;Dec;Suzano;02:10:00
SDSuzDec26;Trichilia catigua;07/12/2018 07:25;705994.005;7481490.114;38;07/12/2018 10:15;705918.7661;7481424.622;FSDec18;8;97;170;02:50:00;Dec;Suzano;02:50:00
SDSuzDec27;Xylopia brasiliensis;07/12/2018 09:35;705934.1598;7481468.029;40;07/12/2018 11:35;705863.2221;7481443.858;FSDec19;7;74;120;02:00:00;Dec;Suzano;02:00:00
SDSuzDec28;Xylopia brasiliensis;07/12/2018 09:35;705934.1598;7481468.029;40;07/12/2018 12:15;705841.627;7481381.998;FSDec20;7;122;160;02:40:00;Dec;Suzano;02:40:00
SDSuzDec29;Trichilia catigua;07/12/2018 09:50;705939.0119;7481465.411;41;07/12/2018 12:15;705841.627;7481381.998;FSDec20;7;124;145;02:25:00;Dec;Suzano;02:25:00
SDSuzDec30;Pera glabrata;07/12/2018 12:15;705841.627;7481381.998;44;07/12/2018 13:45;705903.733;7481376.204;FSDec21;7;62;90;01:30:00;Dec;Suzano;01:30:00
SDSuzDec31;Pera glabrata;07/12/2018 12:15;705841.627;7481381.998;44;07/12/2018 14:00;705914.145;7481379.616;FSDec22;6;73;105;01:45:00;Dec;Suzano;01:45:00
SDSuzDec32;Pera glabrata;07/12/2018 12:15;705841.627;7481381.998;44;07/12/2018 14:25;705920.2211;7481375.521;FSDec23;7;79;130;02:10:00;Dec;Suzano;02:10:00
SDSuzDec33;Rhipsalis teres;07/12/2018 12:30;705841.627;7481381.998;45;07/12/2018 13:45;705903.733;7481376.204;FSDec21;32;62;75;01:15:00;Dec;Suzano;01:15:00
SDSuzDec34;Rhipsalis teres;07/12/2018 12:30;705841.627;7481381.998;45;07/12/2018 14:00;705914.145;7481379.616;FSDec22;44;73;90;01:30:00;Dec;Suzano;01:30:00
SDSuzDec35;Rhipsalis teres;07/12/2018 12:30;705841.627;7481381.998;45;07/12/2018 14:25;705920.2211;7481375.521;FSDec23;28;79;115;01:55:00;Dec;Suzano;01:55:00
SDSuzDec36;Xylopia brasiliensis;07/12/2018 15:15;705938.0128;7481374.615;47;07/12/2018 17:25;706020.174;7481329.987;FSDec24;8;92;130;02:10:00;Dec;Suzano;02:10:00
SDSuzDec37;Xylopia brasiliensis;07/12/2018 15:15;705938.0128;7481374.615;47;07/12/2018 17:25;706020.174;7481329.987;FSDec25;7;92;130;02:10:00;Dec;Suzano;02:10:00
SDSuzDec38;Xylopia brasiliensis;07/12/2018 17:05;706019.2264;7481346.095;49;08/12/2018 07:35;706043.3401;7481279.908;FSDec26;7;66;870;14:30:00;Dec;Suzano;14:30:00
SDSuzDec39;Xylopia brasiliensis;07/12/2018 17:05;706019.2264;7481346.095;49;08/12/2018 08:20;705988.5459;7481257.33;FSDec27;7;88;915;15:15:00;Dec;Suzano;15:15:00
SDSuzDec40;Trichilia catigua;08/12/2018 09:15;705966.553;7481298.26;50;08/12/2018 10:30;706033.0519;7481402.551;FSDec28;7;117;75;01:15:00;Dec;Suzano;01:15:00
SDSuzDec41;Trichilia catigua;08/12/2018 09:15;705966.553;7481298.26;50;08/12/2018 10:50;705987.1084;7481407.058;FSDec29;7;103;95;01:35:00;Dec;Suzano;01:35:00
SDSuzDec42;Xylopia brasiliensis;08/12/2018 09:55;706031.6288;7481360.315;51;08/12/2018 10:30;706033.0519;7481402.551;FSDec28;8;39;35;00:35:00;Dec;Suzano;00:35:00
SDSuzDec43;Casearia decandra;08/12/2018 15:35;706010.451;7481447.205;54;09/12/2018 08:25;705973.892;7481270.479;FSDec30;6;168;1010;16:50:00;Dec;Suzano;16:50:00
SDSuzDec44;Casearia decandra;08/12/2018 16:00;706033.221;7481455.713;55;09/12/2018 08:25;705973.892;7481270.479;FSDec31;5;182;985;16:25:00;Dec;Suzano;16:25:00
SDSuzDec45;Xylopia brasiliensis;09/12/2018 13:10;705846.8104;7481410.671;58;09/12/2018 14:45;706001.6759;7481387.906;FSDec32;7;157;95;01:35:00;Dec;Suzano;01:35:00
SDSuzDec46;Xylopia brasiliensis;09/12/2018 13:10;705846.8104;7481410.671;58;09/12/2018 15:25;706046.9934;7481391.78;FSDec33;6;201;135;02:15:00;Dec;Suzano;02:15:00
SDSuzDec47;Rhipsalis teres;09/12/2018 13:10;705846.8104;7481410.671;59;09/12/2018 14:45;706001.6759;7481387.906;FSDec32;33;157;95;01:35:00;Dec;Suzano;01:35:00
SDSuzDec48;Rhipsalis teres;09/12/2018 13:10;705846.8104;7481410.671;59;09/12/2018 15:25;706046.9934;7481391.78;FSDec33;38;201;135;02:15:00;Dec;Suzano;02:15:00
SDSuzDec49;Trichilia catigua;10/12/2018 10:40;705955.8118;7481403.285;67;10/12/2018 12:05;705876.5884;7481425.119;FSDec34;5;82;85;01:25:00;Dec;Suzano;01:25:00
SDSuzDec50;Trichilia catigua;10/12/2018 10:40;705955.8118;7481403.285;67;10/12/2018 12:55;705876.1825;7481433.824;FSDec35;7;85;135;02:15:00;Dec;Suzano;02:15:00
SDSuzDec51;Rhipsalis teres;11/12/2018 12:35;705715.1377;7481407.713;74;11/12/2018 15:55;705945.4136;7481387.849;FSDec36;45;231;200;03:20:00;Dec;Suzano;03:20:00
SDSuzDec52;Trichilia catigua;11/12/2018 13:20;705718.3948;7481360.793;75;11/12/2018 15:55;705945.4136;7481387.849;FSDec36;7;229;155;02:35:00;Dec;Suzano;02:35:00
SDSuzDec53;Trichilia catigua;12/12/2018 10:45;705765.6923;7481360.02;77;12/12/2018 11:15;705707.9306;7481346.01;FSDec37;6;59;30;00:30:00;Dec;Suzano;00:30:00
SDSuzDec54;Xylopia brasiliensis;12/12/2018 10:45;705765.6923;7481360.02;78;12/12/2018 11:15;705707.9306;7481346.01;FSDec37;7;59;30;00:30:00;Dec;Suzano;00:30:00
SDSuzDec55;Trichilia catigua;12/12/2018 10:50;705765.6923;7481360.02;77;12/12/2018 11:35;705698.4051;7481327.335;FSDec38;7;74;45;00:45:00;Dec;Suzano;00:45:00
SDSuzDec56;Xylopia brasiliensis;12/12/2018 10:50;705765.6923;7481360.02;78;12/12/2018 11:35;705698.4051;7481327.335;FSDec38;6;74;45;00:45:00;Dec;Suzano;00:45:00
SDSuzFev57;Campomanesia guaviroba;19/02/2019 08:35;705785.794;7481244.77;81;19/02/2019 10:30;705579.3628;7481259.971;FSFev39;4;207;115;01:55:00;Feb;Suzano;01:55:00
SDSuzFev58;Campomanesia guaviroba;19/02/2019 08:35;705785.794;7481244.77;81;19/02/2019 10:40;705562.9191;7481265.215;FSFev40;5;223;125;02:05:00;Feb;Suzano;02:05:00
SDSuzFev59;Celtis iguanaea;19/02/2019 08:45;705773.6501;7481245.222;82;19/02/2019 10:30;705579.3628;7481259.971;FSFev39;2;295;105;01:45:00;Feb;Suzano;01:45:00
SDSuzFev60;Celtis iguanaea;19/02/2019 08:45;705773.6501;7481245.222;82;19/02/2019 10:40;705562.9191;7481265.215;FSFev40;3;212;115;01:55:00;Feb;Suzano;01:55:00
SDSuzFev61;Celtis iguanaea;19/02/2019 10:55;705593.7163;7481271.298;83;19/02/2019 13:15;705539.6677;7481145.959;FSFev41;3;128;140;02:20:00;Feb;Suzano;02:20:00
SDSuzFev62;Campomanesia guaviroba;19/02/2019 11:20;705607.5642;7481257.851;84;19/02/2019 13:55;705553.1413;7481138.263;FSFev42;5;124;155;02:35:00;Feb;Suzano;02:35:00
