"group","id_month","timesteps","ndays","mean_timesteps","id_day_all","x","y","datetime","behavior","species","id_tree","date","time","count","count_rest"
"Santa Maria","Apr",451,4,113,"Apr_25",365006.23,7540661.9,2015-04-15 12:15:00,"Inactive",NA,NA,2015-04-15,12:15:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",365058.01,7540706.92,2015-04-15 12:35:00,"Inactive",NA,NA,2015-04-15,12:35:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",365168.82,7540867.33,2015-04-15 13:40:00,"Inactive",NA,NA,2015-04-15,13:40:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",365157.76,7540876.87,2015-04-15 13:45:00,"Inactive",NA,NA,2015-04-15,13:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",365142.71,7540959.36,2015-04-15 14:00:00,"Inactive",NA,NA,2015-04-15,14:00:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",365128.01,7541006.58,2015-04-15 14:10:00,"Inactive",NA,NA,2015-04-15,14:10:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",365049.25,7541088.25,2015-04-15 14:50:00,"Inactive","Eugenia aff. ramboi","AMf233",2015-04-15,14:50:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364895.21,7540960.74,2015-04-15 15:45:00,"Inactive",NA,NA,2015-04-15,15:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364893.5,7540924.62,2015-04-15 15:50:00,"Inactive",NA,NA,2015-04-15,15:50:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364892.08,7540918.31,2015-04-15 15:55:00,"Inactive",NA,NA,2015-04-15,15:55:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364837.77,7540862.79,2015-04-15 16:20:00,"Inactive",NA,NA,2015-04-15,16:20:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364812.07,7540841.48,2015-04-15 16:25:00,"Inactive",NA,NA,2015-04-15,16:25:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364778.43,7540832.57,2015-04-15 16:30:00,"Inactive",NA,NA,2015-04-15,16:30:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364722.07,7540792.47,2015-04-15 16:40:00,"Inactive",NA,NA,2015-04-15,16:40:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364675.49,7540757.06,2015-04-15 16:45:00,"Inactive",NA,NA,2015-04-15,16:45:00,451,156
"Santa Maria","Apr",451,4,113,"Apr_25",364664.63,7540734.78,2015-04-15 16:50:00,"Inactive",NA,NA,2015-04-15,16:50:00,451,156
"Santa Maria","Mar",699,6,116,"Mar_7",365242.66,7541031.36,2015-03-15 07:10:00,"Inactive",NA,"SS005",2015-03-15,07:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365249.9,7541038.4,2015-03-15 07:15:00,"Inactive",NA,"SS005",2015-03-15,07:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365250.07,7541069.26,2015-03-15 07:25:00,"Inactive",NA,NA,2015-03-15,07:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365223.34,7541065.72,2015-03-15 07:35:00,"Inactive",NA,NA,2015-03-15,07:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365204.71,7541068.46,2015-03-15 07:40:00,"Resting",NA,NA,2015-03-15,07:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365204.81,7541071.97,2015-03-15 07:45:00,"Inactive",NA,NA,2015-03-15,07:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365206.99,7541069.42,2015-03-15 07:50:00,"Inactive",NA,NA,2015-03-15,07:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365206.8,7541067.93,2015-03-15 07:55:00,"Inactive",NA,NA,2015-03-15,07:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365190.4,7541099.9,2015-03-15 08:05:00,"Inactive",NA,NA,2015-03-15,08:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365027.59,7540980.25,2015-03-15 08:40:00,"Inactive",NA,"SMaf001",2015-03-15,08:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365004.41,7540953.48,2015-03-15 08:50:00,"Inactive",NA,"SMaf002",2015-03-15,08:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",364967.86,7540884.94,2015-03-15 09:45:00,"Resting",NA,NA,2015-03-15,09:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",364968.2,7540890.71,2015-03-15 09:50:00,"Resting",NA,NA,2015-03-15,09:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",364946.31,7540898.13,2015-03-15 10:00:00,"Inactive",NA,NA,2015-03-15,10:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",364929.53,7540917.55,2015-03-15 10:05:00,"Inactive",NA,NA,2015-03-15,10:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",364877.24,7540876.21,2015-03-15 10:20:00,"Inactive",NA,NA,2015-03-15,10:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",364870.52,7540868.06,2015-03-15 10:25:00,"Resting",NA,NA,2015-03-15,10:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",364847.3,7540867.94,2015-03-15 10:50:00,"Resting",NA,NA,2015-03-15,10:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",364878.72,7540860.65,2015-03-15 10:55:00,"Inactive",NA,NA,2015-03-15,10:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",364940.18,7540853.4,2015-03-15 11:15:00,"Inactive",NA,NA,2015-03-15,11:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365240.54,7540757.61,2015-03-15 11:50:00,"Resting",NA,NA,2015-03-15,11:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365267.5,7540744.81,2015-03-15 12:20:00,"Resting","Myrcia splendens","AMf007",2015-03-15,12:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365266.85,7540744.41,2015-03-15 12:25:00,"Resting","Myrcia splendens","AMf007",2015-03-15,12:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365266.18,7540744.01,2015-03-15 12:30:00,"Resting","Myrcia splendens","AMf007",2015-03-15,12:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365264.31,7540743.73,2015-03-15 12:35:00,"Resting","Myrcia splendens","AMf007",2015-03-15,12:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365262.5,7540743.5,2015-03-15 12:40:00,"Resting","Myrcia splendens","AMf007",2015-03-15,12:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365261.55,7540744.69,2015-03-15 12:45:00,"Resting","Myrcia splendens","AMf007",2015-03-15,12:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365261.62,7540745.24,2015-03-15 12:50:00,"Resting","Myrcia splendens","AMf007",2015-03-15,12:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365264.48,7540746.37,2015-03-15 12:55:00,"Resting","Myrcia splendens","AMf007",2015-03-15,12:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365322,7540762.27,2015-03-15 13:00:00,"Inactive",NA,NA,2015-03-15,13:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365390.18,7540800.92,2015-03-15 13:05:00,"Inactive",NA,NA,2015-03-15,13:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365428.83,7540786.98,2015-03-15 13:10:00,"Resting",NA,NA,2015-03-15,13:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365425.67,7540790.47,2015-03-15 13:15:00,"Resting",NA,NA,2015-03-15,13:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365429.66,7540794.51,2015-03-15 13:20:00,"Resting",NA,NA,2015-03-15,13:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365430.96,7540797.12,2015-03-15 13:25:00,"Resting",NA,NA,2015-03-15,13:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365430.88,7540796.09,2015-03-15 13:30:00,"Resting",NA,NA,2015-03-15,13:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365430.49,7540796.44,2015-03-15 13:35:00,"Resting",NA,NA,2015-03-15,13:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365429.85,7540794.09,2015-03-15 13:40:00,"Resting",NA,NA,2015-03-15,13:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365430.97,7540795.05,2015-03-15 13:45:00,"Resting",NA,NA,2015-03-15,13:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365432.5,7540796.71,2015-03-15 13:50:00,"Resting",NA,NA,2015-03-15,13:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365494.5,7540845.92,2015-03-15 13:55:00,"Resting",NA,NA,2015-03-15,13:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365505.18,7540836.36,2015-03-15 14:00:00,"Inactive",NA,NA,2015-03-15,14:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365545.56,7540838.87,2015-03-15 14:15:00,"Resting",NA,NA,2015-03-15,14:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365546.99,7540837.96,2015-03-15 14:20:00,"Resting",NA,NA,2015-03-15,14:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365547.01,7540838.42,2015-03-15 14:25:00,"Resting",NA,NA,2015-03-15,14:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365547.01,7540838.89,2015-03-15 14:30:00,"Resting",NA,NA,2015-03-15,14:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365546.03,7540838.05,2015-03-15 14:35:00,"Resting",NA,NA,2015-03-15,14:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365543.83,7540839.1,2015-03-15 14:40:00,"Resting",NA,NA,2015-03-15,14:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365543.89,7540839.67,2015-03-15 14:45:00,"Resting",NA,NA,2015-03-15,14:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365544.27,7540837.9,2015-03-15 14:50:00,"Resting",NA,NA,2015-03-15,14:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365545.05,7540839.96,2015-03-15 14:55:00,"Resting",NA,NA,2015-03-15,14:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365544.75,7540838.87,2015-03-15 15:00:00,"Resting",NA,NA,2015-03-15,15:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365545.5,7540839.12,2015-03-15 15:05:00,"Resting",NA,NA,2015-03-15,15:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_7",365545.31,7540839.3,2015-03-15 15:10:00,"Resting",NA,NA,2015-03-15,15:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365247.18,7541033.21,2015-03-18 06:45:00,"Inactive",NA,"SS005",2015-03-18,06:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365241.02,7541040.17,2015-03-18 06:50:00,"Inactive",NA,NA,2015-03-18,06:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365371.6,7540661.59,2015-03-18 09:05:00,"Inactive",NA,NA,2015-03-18,09:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365364.31,7540666.64,2015-03-18 09:45:00,"Inactive",NA,"SMaf010",2015-03-18,09:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365357.37,7540715.5,2015-03-18 09:50:00,"Resting",NA,NA,2015-03-18,09:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365435.02,7540782.4,2015-03-18 10:05:00,"Inactive",NA,"SMaf011",2015-03-18,10:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365506.78,7540779.66,2015-03-18 10:35:00,"Resting",NA,NA,2015-03-18,10:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365594.48,7540997.73,2015-03-18 11:35:00,"Inactive",NA,NA,2015-03-18,11:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365600.71,7540995.26,2015-03-18 11:40:00,"Resting",NA,NA,2015-03-18,11:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365631.91,7540997.37,2015-03-18 11:45:00,"Resting",NA,NA,2015-03-18,11:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365645.37,7540978.54,2015-03-18 12:00:00,"Inactive",NA,NA,2015-03-18,12:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365669.7,7540982.73,2015-03-18 12:10:00,"Inactive",NA,"SMaf017",2015-03-18,12:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365589.5,7541103.42,2015-03-18 13:10:00,"Resting",NA,NA,2015-03-18,13:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365566.59,7541108.57,2015-03-18 13:20:00,"Inactive",NA,"SMaf019",2015-03-18,13:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365413.45,7541185.18,2015-03-18 14:05:00,"Inactive",NA,NA,2015-03-18,14:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365404.33,7541196.45,2015-03-18 14:10:00,"Resting",NA,NA,2015-03-18,14:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365405.76,7541198.06,2015-03-18 14:15:00,"Resting",NA,NA,2015-03-18,14:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365365.07,7541171.3,2015-03-18 14:30:00,"Inactive",NA,NA,2015-03-18,14:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365354.9,7541152.44,2015-03-18 14:35:00,"Resting",NA,NA,2015-03-18,14:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365340.99,7541138.27,2015-03-18 14:50:00,"Resting",NA,"SMaf023",2015-03-18,14:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365321.39,7541147.41,2015-03-18 14:55:00,"Resting",NA,NA,2015-03-18,14:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365271.33,7541169.39,2015-03-18 15:05:00,"Inactive",NA,NA,2015-03-18,15:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365162.15,7541187.46,2015-03-18 15:25:00,"Inactive",NA,NA,2015-03-18,15:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",365051.29,7541160.85,2015-03-18 15:50:00,"Inactive",NA,NA,2015-03-18,15:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",364988.82,7541102.07,2015-03-18 16:10:00,"Inactive",NA,NA,2015-03-18,16:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",364952.48,7541029.97,2015-03-18 16:30:00,"Inactive",NA,NA,2015-03-18,16:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",364894.43,7541008.22,2015-03-18 16:35:00,"Inactive",NA,NA,2015-03-18,16:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",364879.52,7540990.58,2015-03-18 16:40:00,"Resting",NA,NA,2015-03-18,16:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",364740.2,7541024.68,2015-03-18 16:55:00,"Inactive",NA,NA,2015-03-18,16:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",364670.11,7540905.45,2015-03-18 17:15:00,"Resting",NA,NA,2015-03-18,17:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_10",364716.22,7540839.98,2015-03-18 17:25:00,"Inactive",NA,NA,2015-03-18,17:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365222.25,7540756.09,2015-03-20 06:50:00,"Inactive",NA,"SS008",2015-03-20,06:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365215.69,7540771.48,2015-03-20 07:05:00,"Resting",NA,"AMf017",2015-03-20,07:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365216.19,7540750.5,2015-03-20 07:25:00,"Inactive",NA,"SS008",2015-03-20,07:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365219.5,7540758.83,2015-03-20 07:30:00,"Inactive",NA,"SS008",2015-03-20,07:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365273.32,7540752.34,2015-03-20 07:55:00,"Inactive",NA,NA,2015-03-20,07:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365348.89,7540713,2015-03-20 08:35:00,"Inactive",NA,NA,2015-03-20,08:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365342.24,7540711.78,2015-03-20 08:40:00,"Inactive",NA,NA,2015-03-20,08:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.58,7540706.68,2015-03-20 08:45:00,"Inactive",NA,NA,2015-03-20,08:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 09:15:00,"Resting",NA,"SMaf010",2015-03-20,09:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 09:20:00,"Resting",NA,"SMaf010",2015-03-20,09:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 09:25:00,"Resting",NA,"SMaf010",2015-03-20,09:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 09:30:00,"Resting",NA,"SMaf010",2015-03-20,09:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 09:35:00,"Resting",NA,"SMaf010",2015-03-20,09:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 09:40:00,"Resting",NA,"SMaf010",2015-03-20,09:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 09:45:00,"Resting",NA,"SMaf010",2015-03-20,09:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 10:25:00,"Resting",NA,"SMaf010",2015-03-20,10:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 10:30:00,"Resting",NA,"SMaf010",2015-03-20,10:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 10:35:00,"Resting",NA,"SMaf010",2015-03-20,10:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 10:40:00,"Resting",NA,"SMaf010",2015-03-20,10:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 10:45:00,"Resting",NA,"SMaf010",2015-03-20,10:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 10:50:00,"Resting",NA,"SMaf010",2015-03-20,10:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 10:55:00,"Resting",NA,"SMaf010",2015-03-20,10:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 11:00:00,"Resting",NA,"SMaf010",2015-03-20,11:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 11:10:00,"Resting",NA,"SMaf010",2015-03-20,11:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 11:15:00,"Resting",NA,"SMaf010",2015-03-20,11:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365362.86,7540666.65,2015-03-20 11:20:00,"Resting",NA,"SMaf010",2015-03-20,11:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365318.24,7540637.64,2015-03-20 11:55:00,"Inactive",NA,NA,2015-03-20,11:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365298.57,7540626.1,2015-03-20 12:05:00,"Resting",NA,NA,2015-03-20,12:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365303.24,7540623.29,2015-03-20 12:10:00,"Resting",NA,NA,2015-03-20,12:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365437.93,7540653.9,2015-03-20 13:15:00,"Inactive",NA,NA,2015-03-20,13:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365364.98,7540659.08,2015-03-20 13:55:00,"Inactive",NA,"SMaf010",2015-03-20,13:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365334.98,7540654.96,2015-03-20 14:10:00,"Resting",NA,NA,2015-03-20,14:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365338.08,7540655.08,2015-03-20 14:15:00,"Resting",NA,NA,2015-03-20,14:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365337.88,7540657.17,2015-03-20 14:20:00,"Resting",NA,NA,2015-03-20,14:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365336.16,7540657.92,2015-03-20 14:25:00,"Resting",NA,NA,2015-03-20,14:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365336.67,7540657.81,2015-03-20 14:30:00,"Resting",NA,NA,2015-03-20,14:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365338.61,7540654.65,2015-03-20 14:35:00,"Resting",NA,NA,2015-03-20,14:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365338.39,7540656.83,2015-03-20 14:40:00,"Resting",NA,NA,2015-03-20,14:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365336.01,7540655.4,2015-03-20 14:45:00,"Resting",NA,NA,2015-03-20,14:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365339.82,7540656.62,2015-03-20 14:50:00,"Resting",NA,NA,2015-03-20,14:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365339.85,7540655.98,2015-03-20 14:55:00,"Resting",NA,NA,2015-03-20,14:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365338.18,7540656.28,2015-03-20 15:00:00,"Resting",NA,NA,2015-03-20,15:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365333.29,7540655.47,2015-03-20 15:05:00,"Resting",NA,NA,2015-03-20,15:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365340.16,7540653.76,2015-03-20 15:10:00,"Resting",NA,NA,2015-03-20,15:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365344.11,7540653.24,2015-03-20 15:15:00,"Resting",NA,NA,2015-03-20,15:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365348.08,7540652.78,2015-03-20 15:20:00,"Resting",NA,NA,2015-03-20,15:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365356.39,7540663.16,2015-03-20 15:25:00,"Inactive",NA,"SMaf010",2015-03-20,15:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365336.84,7540661.04,2015-03-20 15:50:00,"Inactive",NA,NA,2015-03-20,15:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365320.06,7540687.99,2015-03-20 16:05:00,"Resting",NA,NA,2015-03-20,16:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_12",365315.33,7540690.54,2015-03-20 16:10:00,"Resting",NA,NA,2015-03-20,16:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365203.39,7540745.04,2015-03-21 06:45:00,"Inactive",NA,NA,2015-03-21,06:45:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365213.58,7540747.43,2015-03-21 06:50:00,"Inactive",NA,NA,2015-03-21,06:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365224.25,7540752.52,2015-03-21 07:00:00,"Inactive",NA,NA,2015-03-21,07:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365260.78,7540751.43,2015-03-21 07:20:00,"Resting","Myrcia splendens","AMf007",2015-03-21,07:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365347.68,7540664.88,2015-03-21 08:10:00,"Inactive",NA,"SMaf010",2015-03-21,08:10:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365352.72,7540622.98,2015-03-21 08:30:00,"Inactive",NA,NA,2015-03-21,08:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365351.82,7540624.39,2015-03-21 08:35:00,"Inactive",NA,NA,2015-03-21,08:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365354.49,7540622,2015-03-21 08:40:00,"Inactive",NA,NA,2015-03-21,08:40:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365356.31,7540622.68,2015-03-21 09:25:00,"Inactive",NA,NA,2015-03-21,09:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365370.57,7540653,2015-03-21 09:55:00,"Inactive",NA,NA,2015-03-21,09:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365376.43,7540655.97,2015-03-21 10:05:00,"Inactive",NA,NA,2015-03-21,10:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365308.14,7540654.7,2015-03-21 10:15:00,"Inactive",NA,NA,2015-03-21,10:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365251.53,7540626.32,2015-03-21 10:30:00,"Inactive",NA,NA,2015-03-21,10:30:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365230.55,7540637.54,2015-03-21 10:35:00,"Inactive",NA,NA,2015-03-21,10:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365134.69,7540578.21,2015-03-21 10:55:00,"Inactive",NA,NA,2015-03-21,10:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365116.76,7540567.63,2015-03-21 11:00:00,"Inactive",NA,NA,2015-03-21,11:00:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",364882.17,7540592.48,2015-03-21 12:25:00,"Inactive",NA,NA,2015-03-21,12:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365052.65,7540586.7,2015-03-21 12:55:00,"Inactive",NA,NA,2015-03-21,12:55:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365265.42,7540596.34,2015-03-21 13:20:00,"Resting",NA,NA,2015-03-21,13:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365308.45,7540622.39,2015-03-21 13:35:00,"Inactive",NA,NA,2015-03-21,13:35:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365334.53,7540657.37,2015-03-21 13:50:00,"Inactive",NA,NA,2015-03-21,13:50:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365357.05,7540665.49,2015-03-21 14:05:00,"Resting",NA,"SMaf010",2015-03-21,14:05:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365357.05,7540665.49,2015-03-21 14:15:00,"Resting",NA,"SMaf010",2015-03-21,14:15:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365357.05,7540665.49,2015-03-21 14:20:00,"Resting",NA,"SMaf010",2015-03-21,14:20:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365357.05,7540665.49,2015-03-21 14:25:00,"Resting",NA,"SMaf010",2015-03-21,14:25:00,699,242
"Santa Maria","Mar",699,6,116,"Mar_13",365357.05,7540665.49,2015-03-21 14:30:00,"Resting",NA,"SMaf010",2015-03-21,14:30:00,699,242
