"id_day_all","x","y","id_month","POSIXct","behavior","species","id"
"002",372591.907511498,7499348.83011507,"Dec_2017",2017-12-03 13:00:00,"Frugivory","Psidium longipetiolatum","16.0"
"002",372591.907511498,7499348.83011507,"Dec_2017",2017-12-03 13:05:00,"Frugivory","Psidium longipetiolatum","16.0"
"002",372629.476134756,7499399.19036646,"Dec_2017",2017-12-03 13:10:00,"Locomotion","NA","NA"
"002",372651.969580324,7499458.18426015,"Dec_2017",2017-12-03 13:15:00,"Locomotion","NA","NA"
"002",372666.787360072,7499520.85775379,"Dec_2017",2017-12-03 13:20:00,"Locomotion","NA","NA"
"002",372672.359097831,7499596.79726552,"Dec_2017",2017-12-03 13:25:00,"Locomotion","NA","NA"
"002",372674.246009687,7499621.96526748,"Dec_2017",2017-12-03 13:30:00,"Inactive","NA","NA"
"002",372674.246009687,7499621.96526748,"Dec_2017",2017-12-03 13:35:00,"Descanso","NA","NA"
"002",372674.246009687,7499621.96526748,"Dec_2017",2017-12-03 13:40:00,"Descanso","NA","NA"
"002",372674.246009687,7499621.96526748,"Dec_2017",2017-12-03 13:45:00,"Descanso","NA","NA"
"002",372679.276034366,7499683.81111175,"Dec_2017",2017-12-03 13:50:00,"Locomotion","NA","NA"
"002",372676.015079199,7499746.15935611,"Dec_2017",2017-12-03 13:55:00,"Locomotion","NA","NA"
"002",372676.313585537,7499828.3671712,"Dec_2017",2017-12-03 14:00:00,"Locomotion","NA","NA"
"002",372672.973652134,7499892.6722838,"Dec_2017",2017-12-03 14:05:00,"Locomotion","NA","NA"
"002",372667.772468022,7499935.02050079,"Dec_2017",2017-12-03 14:10:00,"Locomotion","NA","NA"
"002",372663.182316614,7499987.58662537,"Dec_2017",2017-12-03 14:15:00,"Locomotion","NA","NA"
"002",372659.801030134,7500060.32494165,"Dec_2017",2017-12-03 14:20:00,"Locomotion","NA","NA"
"002",372640.662446521,7500129.03493031,"Dec_2017",2017-12-03 14:25:00,"Locomotion","NA","NA"
"002",372639.002924483,7500169.87909956,"Dec_2017",2017-12-03 14:30:00,"Locomotion","NA","NA"
"002",372633.80012675,7500228.23521248,"Dec_2017",2017-12-03 14:35:00,"Inactive","NA","NA"
"002",372633.80012675,7500228.23521248,"Dec_2017",2017-12-03 14:40:00,"Inactive","NA","NA"
"002",372627.714500481,7500274.80667821,"Dec_2017",2017-12-03 14:45:00,"Foraging","NA","NA"
"002",372608.262150699,7500288.59570825,"Dec_2017",2017-12-03 14:50:00,"Foraging","NA","NA"
"002",372589.169755925,7500268.98231955,"Dec_2017",2017-12-03 14:55:00,"Foraging","NA","NA"
"002",372576.239035524,7500236.57549567,"Dec_2017",2017-12-03 15:00:00,"Foraging","NA","NA"
"002",372575.196668809,7500216.53975658,"Dec_2017",2017-12-03 15:05:00,"Frugivory","Trichilia catigua","17.0"
"002",372575.196668809,7500216.53975658,"Dec_2017",2017-12-03 15:10:00,"Frugivory","Trichilia catigua","17.0"
"002",372576.22120048,7500193.84620567,"Dec_2017",2017-12-03 15:15:00,"Frugivory","Eugenia pyriformis","18.0"
"002",372576.22120048,7500193.84620567,"Dec_2017",2017-12-03 15:20:00,"Frugivory","Eugenia pyriformis","18.0"
"002",372547.463276959,7500166.32112718,"Dec_2017",2017-12-03 15:25:00,"Locomotion","NA","NA"
"002",372515.453772424,7500168.19948014,"Dec_2017",2017-12-03 15:30:00,"Locomotion","NA","NA"
"002",372472.358159556,7500187.20139107,"Dec_2017",2017-12-03 15:35:00,"Locomotion","NA","NA"
"002",372411.527020712,7500210.09126666,"Dec_2017",2017-12-03 15:40:00,"Locomotion","NA","NA"
"002",372370.910491492,7500227.03311425,"Dec_2017",2017-12-03 15:45:00,"Locomotion","NA","NA"
"002",372321.832316996,7500267.00282255,"Dec_2017",2017-12-03 15:50:00,"Locomotion","NA","NA"
"002",372281.102653918,7500304.76335076,"Dec_2017",2017-12-03 15:55:00,"Locomotion","NA","NA"
"002",372263.64024424,7500332.36540811,"Dec_2017",2017-12-03 16:00:00,"Inactive","NA","NA"
"002",372263.64024424,7500332.36540811,"Dec_2017",2017-12-03 16:05:00,"Inactive","NA","NA"
"002",372263.64024424,7500332.36540811,"Dec_2017",2017-12-03 16:10:00,"Descanso","NA","NA"
"002",372263.64024424,7500332.36540811,"Dec_2017",2017-12-03 16:15:00,"Descanso","NA","NA"
"002",372263.64024424,7500332.36540811,"Dec_2017",2017-12-03 16:20:00,"Interação social","NA","NA"
"002",372263.64024424,7500332.36540811,"Dec_2017",2017-12-03 16:25:00,"Interação social","NA","NA"
"002",372252.143754289,7500373.63910715,"Dec_2017",2017-12-03 16:30:00,"Locomotion","NA","NA"
"002",372213.403779988,7500410.19038983,"Dec_2017",2017-12-03 16:35:00,"Locomotion","NA","NA"
"002",372165.101769835,7500451.89224709,"Dec_2017",2017-12-03 16:40:00,"Locomotion","NA","NA"
"002",372104.178962425,7500470.67359876,"Dec_2017",2017-12-03 16:45:00,"Locomotion","NA","NA"
"002",372083.252356298,7500437.2030975,"Dec_2017",2017-12-03 16:50:00,"Foraging","NA","NA"
"002",372092.934323053,7500394.26351289,"Dec_2017",2017-12-03 16:55:00,"Foraging","NA","NA"
"002",372114.025528699,7500402.83215308,"Dec_2017",2017-12-03 17:00:00,"Foraging","NA","NA"
"002",372119.855922849,7500426.82630433,"Dec_2017",2017-12-03 17:05:00,"Frugivory","Trichilia catigua","19.0"
"002",372119.855922849,7500426.82630433,"Dec_2017",2017-12-03 17:10:00,"Frugivory","Trichilia catigua","19.0"
"002",372119.855922849,7500426.82630433,"Dec_2017",2017-12-03 17:15:00,"Frugivory","Trichilia catigua","19.0"
"002",372147.236061065,7500396.92887196,"Dec_2017",2017-12-03 17:20:00,"Locomotion","NA","NA"
"002",372162.39350423,7500361.35687509,"Dec_2017",2017-12-03 17:25:00,"Locomotion","NA","NA"
"002",372174.42222665,7500282.684118,"Dec_2017",2017-12-03 17:30:00,"Locomotion","NA","NA"
"002",372186.223246304,7500232.03609772,"Dec_2017",2017-12-03 17:35:00,"Foraging","NA","NA"
"002",372212.627266399,7500224.20806497,"Dec_2017",2017-12-03 17:40:00,"Foraging","NA","NA"
"002",372233.198128257,7500233.38892509,"Dec_2017",2017-12-03 17:45:00,"Frugivory","Psidium longipetiolatum","f01_f"
"002",372233.198128257,7500233.38892509,"Dec_2017",2017-12-03 17:50:00,"Frugivory","Psidium longipetiolatum","f01_f"
"002",372233.198128257,7500233.38892509,"Dec_2017",2017-12-03 17:55:00,"Frugivory","Psidium longipetiolatum","f01_f"
"002",372247.399341715,7500190.76485601,"Dec_2017",2017-12-03 18:00:00,"Locomotion","NA","NA"
"002",372240.815268885,7500131.02061768,"Dec_2017",2017-12-03 18:05:00,"Locomotion","NA","NA"
"002",372231.745240626,7500100.14922454,"Dec_2017",2017-12-03 18:10:00,"Locomotion","NA","NA"
"002",372205.242594058,7500048.58826161,"Dec_2017",2017-12-03 18:15:00,"Locomotion","NA","NA"
"002",372179.229837371,7500024.95611734,"Dec_2017",2017-12-03 18:20:00,"Inactive","NA","NA"
"002",372179.229837371,7500024.95611734,"Dec_2017",2017-12-03 18:25:00,"Inactive","NA","NA"
"002",372133.302767753,7499999.26109249,"Dec_2017",2017-12-03 18:30:00,"Foraging","NA","NA"
"002",372084.797284128,7499997.72905784,"Dec_2017",2017-12-03 18:35:00,"Foraging","NA","NA"
"002",372036.224831649,7500008.39991821,"Dec_2017",2017-12-03 18:40:00,"Foraging","NA","NA"
"002",371972.859401928,7500035.36133104,"Dec_2017",2017-12-03 18:45:00,"Foraging","NA","NA"
"002",371915.120955237,7500041.32932012,"Dec_2017",2017-12-03 18:50:00,"Frugivory","Psidium longipetiolatum","20.0"
"002",371915.120955237,7500041.32932012,"Dec_2017",2017-12-03 18:55:00,"Frugivory","Psidium longipetiolatum","20.0"
"002",371915.120955237,7500041.32932012,"Dec_2017",2017-12-03 19:00:00,"Frugivory","Psidium longipetiolatum","20.0"
"002",371856.253466989,7500061.08674966,"Dec_2017",2017-12-03 19:05:00,"Locomotion","NA","NA"
"002",371808.8794317,7500074.07767028,"Dec_2017",2017-12-03 19:10:00,"Locomotion","NA","NA"
"002",371808.8794317,7500074.07767028,"Dec_2017",2017-12-03 19:15:00,"Inactive","NA","NA"
"002",371747.826485653,7500114.16795821,"Dec_2017",2017-12-03 19:20:00,"Locomotion","NA","NA"
"002",371746.996256121,7500185.47279518,"Dec_2017",2017-12-03 19:25:00,"Locomotion","NA","NA"
"002",371753.306534359,7500234.4696297,"Dec_2017",2017-12-03 19:30:00,"Locomotion","NA","NA"
"002",371790.80757089,7500255.77053737,"Dec_2017",2017-12-03 19:35:00,"Locomotion","NA","NA"
"002",371817.43837418,7500257.73497672,"Dec_2017",2017-12-03 19:40:00,"Frugivory","Trichilia catigua","21.0"
"002",371843.953584347,7500259.75376286,"Dec_2017",2017-12-03 19:45:00,"Gummivory","Unknown","f18_g"
"002",371843.953584347,7500259.75376286,"Dec_2017",2017-12-03 19:50:00,"Gummivory","Unknown","f18_g"
"002",371863.990673963,7500271.77064389,"Dec_2017",2017-12-03 19:55:00,"Frugivory","Psidium longipetiolatum","22.0"
"002",371863.990673963,7500271.77064389,"Dec_2017",2017-12-03 20:00:00,"Frugivory","Psidium longipetiolatum","22.0"
"002",371863.990673963,7500271.77064389,"Dec_2017",2017-12-03 20:05:00,"Frugivory","Psidium longipetiolatum","22.0"
"002",371892.730174446,7500296.59200392,"Dec_2017",2017-12-03 20:10:00,"Locomotion","NA","NA"
"002",371916.511191193,7500315.04639749,"Dec_2017",2017-12-03 20:15:00,"Locomotion","NA","NA"
"002",371931.794492262,7500343.56508054,"Dec_2017",2017-12-03 20:20:00,"Locomotion","NA","NA"
"002",371895.193097801,7500355.77718525,"Dec_2017",2017-12-03 20:25:00,"Locomotion","Unknown","SS02"
"002",371895.193097801,7500355.77718525,"Dec_2017",2017-12-03 20:30:00,"Sleeping site","Unknown","SS02"
"003",371895.193097801,7500355.77718525,"Jan",2018-01-27 08:05:00,"Sleeping site","Unknown","SS02"
"003",371895.193097801,7500355.77718525,"Jan",2018-01-27 08:10:00,"Foraging","Unknown","SS02"
"003",371867.845596455,7500333.89160594,"Jan",2018-01-27 08:15:00,"Foraging","NA","NA"
"003",371823.500018062,7500312.27567375,"Jan",2018-01-27 08:20:00,"Frugivory","Campomanesia xanthocarpa","23.0"
"003",371823.500018062,7500312.27567375,"Jan",2018-01-27 08:25:00,"Frugivory","Campomanesia xanthocarpa","23.0"
"003",371823.500018062,7500312.27567375,"Jan",2018-01-27 08:30:00,"Frugivory","Campomanesia xanthocarpa","23.0"
"003",371784.525296974,7500307.47317041,"Jan",2018-01-27 08:35:00,"Frugivory","Campomanesia xanthocarpa","25.0"
"003",371784.525296974,7500307.47317041,"Jan",2018-01-27 08:40:00,"Frugivory","Campomanesia xanthocarpa","25.0"
"003",371735.765049395,7500303.21755016,"Jan",2018-01-27 08:45:00,"Inactive","NA","NA"
"003",371735.765049395,7500303.21755016,"Jan",2018-01-27 08:50:00,"Descanso","NA","NA"
"003",371735.765049395,7500303.21755016,"Jan",2018-01-27 08:55:00,"Descanso","NA","NA"
"003",371735.765049395,7500303.21755016,"Jan",2018-01-27 09:00:00,"Descanso","NA","NA"
"003",371735.765049395,7500303.21755016,"Jan",2018-01-27 09:05:00,"Descanso","NA","NA"
"003",371689.208057985,7500303.24628617,"Jan",2018-01-27 09:10:00,"Locomotion","NA","NA"
"003",371640.518419817,7500296.82304312,"Jan",2018-01-27 09:15:00,"Locomotion","NA","NA"
"003",371594.63755706,7500287.81349643,"Jan",2018-01-27 09:20:00,"Locomotion","NA","NA"
"003",371536.549071922,7500265.12822614,"Jan",2018-01-27 09:25:00,"Locomotion","NA","NA"
"003",371510.38,7500254.08,"Jan",2018-01-27 09:30:00,"Locomotion","NA","NA"
"003",371479.025035142,7500242.57921745,"Jan",2018-01-27 09:35:00,"Locomotion","NA","NA"
"003",371436.911484873,7500225.69421942,"Jan",2018-01-27 09:40:00,"Locomotion","NA","NA"
"003",371395.105463383,7500203.9034331,"Jan",2018-01-27 09:45:00,"Locomotion","NA","NA"
"003",371355.780136534,7500182.86078864,"Jan",2018-01-27 09:50:00,"Locomotion","NA","NA"
"003",371316.480272192,7500164.7966381,"Jan",2018-01-27 09:55:00,"Locomotion","NA","NA"
"003",371262.384210051,7500144.71917138,"Jan",2018-01-27 10:00:00,"Locomotion","NA","NA"
"003",371218.220984835,7500127.49301512,"Jan",2018-01-27 10:05:00,"Locomotion","NA","NA"
"003",371180.519740126,7500123.89099745,"Jan",2018-01-27 10:10:00,"Locomotion","NA","NA"
"003",371128.71306284,7500109.96954278,"Jan",2018-01-27 10:15:00,"Frugivory","Psidium longipetiolatum","26.0"
"003",371128.71306284,7500109.96954278,"Jan",2018-01-27 10:20:00,"Frugivory","Psidium longipetiolatum","26.0"
"003",371128.71306284,7500109.96954278,"Jan",2018-01-27 10:25:00,"Frugivory","Psidium longipetiolatum","26.0"
"003",371128.71306284,7500109.96954278,"Jan",2018-01-27 10:30:00,"Frugivory","Psidium longipetiolatum","26.0"
"003",371090.792292782,7500096.41940221,"Jan",2018-01-27 10:35:00,"Inactive","NA","NA"
"003",371090.792292782,7500096.41940221,"Jan",2018-01-27 10:40:00,"Descanso","NA","NA"
"003",371090.792292782,7500096.41940221,"Jan",2018-01-27 10:45:00,"Descanso","NA","NA"
"003",371055.414809951,7500071.406602,"Jan",2018-01-27 10:50:00,"Locomotion","NA","NA"
"003",371023.010650997,7500044.061496,"Jan",2018-01-27 10:55:00,"Locomotion","NA","NA"
"003",371006.937983995,7500009.52853058,"Jan",2018-01-27 11:00:00,"Locomotion","NA","NA"
"003",370990.455869884,7499966.24846653,"Jan",2018-01-27 11:05:00,"Locomotion","NA","NA"
"003",370959.273375466,7499957.69839886,"Jan",2018-01-27 11:10:00,"Foraging","NA","NA"
"003",370933.479827457,7499944.76372162,"Jan",2018-01-27 11:15:00,"Foraging","NA","NA"
"003",370919.809482946,7499918.10099524,"Jan",2018-01-27 11:20:00,"Foraging","NA","NA"
"003",370904.471262556,7499889.53972854,"Jan",2018-01-27 11:25:00,"Frugivory","Campomanesia xanthocarpa","27.0"
"003",370904.471262556,7499889.53972854,"Jan",2018-01-27 11:30:00,"Frugivory","Campomanesia xanthocarpa","27.0"
"003",370904.471262556,7499889.53972854,"Jan",2018-01-27 11:35:00,"Frugivory","Campomanesia xanthocarpa","27.0"
"003",370904.471262556,7499889.53972854,"Jan",2018-01-27 11:40:00,"Frugivory","Campomanesia xanthocarpa","27.0"
"003",370892.958170012,7499865.52144976,"Jan",2018-01-27 11:45:00,"Inactive","NA","NA"
"003",370892.958170012,7499865.52144976,"Jan",2018-01-27 11:50:00,"Inactive","NA","NA"
"003",370892.958170012,7499865.52144976,"Jan",2018-01-27 11:55:00,"Descanso","NA","NA"
"003",370892.958170012,7499865.52144976,"Jan",2018-01-27 12:00:00,"Descanso","NA","NA"
"003",370892.958170012,7499865.52144976,"Jan",2018-01-27 12:05:00,"Descanso","NA","NA"
"003",370857.711755042,7499837.86633306,"Jan",2018-01-27 12:10:00,"Locomotion","NA","NA"
"003",370818.834889175,7499810.64775665,"Jan",2018-01-27 12:15:00,"Locomotion","NA","NA"
"003",370796.276516386,7499785.44896847,"Jan",2018-01-27 12:20:00,"Locomotion","NA","NA"
"003",370766.749949258,7499771.00880227,"Jan",2018-01-27 12:25:00,"Locomotion","NA","NA"
"003",370766.749949258,7499771.00880227,"Jan",2018-01-27 12:30:00,"Descanso","NA","NA"
"003",370766.749949258,7499771.00880227,"Jan",2018-01-27 12:35:00,"Descanso","NA","NA"
"003",370766.749949258,7499771.00880227,"Jan",2018-01-27 12:40:00,"Interação social","NA","NA"
"003",370735.955075228,7499748.25711891,"Jan",2018-01-27 12:45:00,"Locomotion","NA","NA"
"003",370706.601018223,7499717.53343457,"Jan",2018-01-27 12:50:00,"Locomotion","NA","NA"
"003",370681.514505913,7499685.3365848,"Jan",2018-01-27 12:55:00,"Locomotion","NA","NA"
"003",370655.158277275,7499649.75640202,"Jan",2018-01-27 13:00:00,"Locomotion","NA","NA"
"003",370635.535887896,7499636.43039674,"Jan",2018-01-27 13:05:00,"Foraging","NA","NA"
"003",370625.705194911,7499610.95902884,"Jan",2018-01-27 13:10:00,"Frugivory","Campomanesia xanthocarpa","28.0"
"003",370625.705194911,7499610.95902884,"Jan",2018-01-27 13:15:00,"Frugivory","Campomanesia xanthocarpa","28.0"
"003",370625.705194911,7499610.95902884,"Jan",2018-01-27 13:20:00,"Frugivory","Campomanesia xanthocarpa","28.0"
"003",370625.705194911,7499610.95902884,"Jan",2018-01-27 13:25:00,"Frugivory","Campomanesia xanthocarpa","28.0"
"003",370612.076748807,7499585.88738606,"Jan",2018-01-27 13:30:00,"Locomotion","NA","NA"
"003",370604.328880027,7499560.9041567,"Jan",2018-01-27 13:35:00,"Locomotion","NA","NA"
"003",370614.57064369,7499531.73704803,"Jan",2018-01-27 13:40:00,"Foraging","Psidium longipetiolatum","29.0"
"003",370614.57064369,7499531.73704803,"Jan",2018-01-27 13:45:00,"Frugivory","Psidium longipetiolatum","29.0"
"003",370614.57064369,7499531.73704803,"Jan",2018-01-27 13:50:00,"Frugivory","Psidium longipetiolatum","29.0"
"003",370614.57064369,7499531.73704803,"Jan",2018-01-27 13:55:00,"Frugivory","Psidium longipetiolatum","29.0"
"003",370634.868180746,7499490.90846292,"Jan",2018-01-27 14:00:00,"Locomotion","NA","NA"
"003",370669.662844266,7499455.16257326,"Jan",2018-01-27 14:05:00,"Locomotion","NA","NA"
"003",370697.152720085,7499410.23817476,"Jan",2018-01-27 14:10:00,"Locomotion","NA","NA"
"003",370720.222701844,7499366.20869973,"Jan",2018-01-27 14:15:00,"Locomotion","NA","NA"
"003",370746.083283,7499328.54817002,"Jan",2018-01-27 14:20:00,"Locomotion","NA","NA"
"003",370770.711396882,7499299.02405935,"Jan",2018-01-27 14:25:00,"Locomotion","NA","NA"
"003",370800.748672752,7499254.51737516,"Jan",2018-01-27 14:30:00,"Locomotion","NA","NA"
"003",370827.219507829,7499238.6739206,"Jan",2018-01-27 14:35:00,"Locomotion","NA","NA"
"003",370856.179577939,7499233.9844134,"Jan",2018-01-27 14:40:00,"Descanso","Sorocea bonplandii","31.0"
"003",370856.179577939,7499233.9844134,"Jan",2018-01-27 14:45:00,"Frugivory","Sorocea bonplandii","31.0"
"003",370856.179577939,7499233.9844134,"Jan",2018-01-27 14:50:00,"Descanso","Sorocea bonplandii","31.0"
"003",370856.179577939,7499233.9844134,"Jan",2018-01-27 14:55:00,"Descanso","Sorocea bonplandii","31.0"
"003",370899.343369394,7499234.66387056,"Jan",2018-01-27 15:00:00,"Locomotion","NA","NA"
"003",370938.006553055,7499244.86493228,"Jan",2018-01-27 15:05:00,"Locomotion","NA","NA"
"003",370980.465487822,7499258.807022,"Jan",2018-01-27 15:10:00,"Locomotion","NA","NA"
"003",371030.087133869,7499276.95026968,"Jan",2018-01-27 15:15:00,"Locomotion","NA","NA"
"003",371058.494787041,7499309.18116369,"Jan",2018-01-27 15:20:00,"Locomotion","NA","NA"
"003",371097.602153502,7499337.48177257,"Jan",2018-01-27 15:25:00,"Locomotion","NA","NA"
"003",371131.419580986,7499368.10276413,"Jan",2018-01-27 15:30:00,"Locomotion","NA","NA"
"003",371151.66160126,7499403.45905389,"Jan",2018-01-27 15:35:00,"Foraging","NA","NA"
"003",371162.383726801,7499433.51696229,"Jan",2018-01-27 15:40:00,"Foraging","NA","NA"
"003",371188.456286919,7499434.70284024,"Jan",2018-01-27 15:45:00,"Foraging","NA","NA"
"003",371201.631560424,7499460.94375931,"Jan",2018-01-27 15:50:00,"Frugivory","Rhipsalis cereuscula","32.0"
"003",371201.631560424,7499460.94375931,"Jan",2018-01-27 15:55:00,"Frugivory","Rhipsalis cereuscula","32.0"
