x;y;point;species;id_month;id_nday;id_point_mon;date;hours;POSIXct;elevation;behavior
781820.9968;7407783;;;august;aug004;aug387;14/08/2019;10:35:32;14/08/19 10:35:32;673;travel
781870.0767;7407776.95;AG332;Trichilia clausenii;august;aug004;aug388;14/08/2019;10:40:32;14/08/19 10:40:32;680.421875;feed_gum
781877.9968;7407778;;;august;aug004;aug389;14/08/2019;10:45:32;14/08/19 10:45:32;686;for
781900.9968;7407786;;;august;aug004;aug390;14/08/2019;10:50:32;14/08/19 10:50:32;685;for
781902.9968;7407786;;;august;aug004;aug391;14/08/2019;10:55:32;14/08/19 10:55:32;687;for
781910.9968;7407771;;;august;aug004;aug392;14/08/2019;11:00:32;14/08/19 11:00:32;683;for
781932.9968;7407772;;;august;aug004;aug393;14/08/2019;11:05:32;14/08/19 11:05:32;687;for
781928.9968;7407772;;;august;aug004;aug394;14/08/2019;11:10:32;14/08/19 11:10:32;691;for
781929.9968;7407755;;;august;aug004;aug395;14/08/2019;11:15:32;14/08/19 11:15:32;694;for
781942.9968;7407750;;;august;aug004;aug396;14/08/2019;11:20:32;14/08/19 11:20:32;693;travel
781980.9968;7407758;;;august;aug004;aug397;14/08/2019;11:25:32;14/08/19 11:25:32;684;for
781981.9968;7407768;;;august;aug004;aug398;14/08/2019;11:30:32;14/08/19 11:30:32;684;for
781984.2885;7407748.166;AG333;Pereskia aculeata;august;aug004;aug399;14/08/2019;11:35:31;14/08/19 11:35:31;688.83667;feed_fruits
781983.9968;7407747;;;august;aug004;aug400;14/08/2019;11:40:32;14/08/19 11:40:32;692;for
782003.9968;7407756;;;august;aug004;aug401;14/08/2019;11:45:32;14/08/19 11:45:32;686;for
782000.9968;7407763;;;august;aug004;aug402;14/08/2019;11:50:32;14/08/19 11:50:32;685;for
782021.9968;7407795;;;august;aug004;aug403;14/08/2019;11:55:32;14/08/19 11:55:32;688;NA
782027.9968;7407787;;;august;aug004;aug404;14/08/2019;12:00:32;14/08/19 12:00:32;683;for
782029.4069;7407791.411;AG334;Pereskia aculeata;august;aug004;aug405;14/08/2019;12:05:31;14/08/19 12:05:31;685.102661;feed_fruits
782029.4069;7407791.411;AG334;Pereskia aculeata;august;aug004;aug406;14/08/2019;12:10:32;14/08/19 12:10:32;685.102661;feed_fruits
782044.9968;7407808;;;august;aug004;aug407;14/08/2019;12:15:32;14/08/19 12:15:32;689;NA
782048.9968;7407826;;;august;aug004;aug408;14/08/2019;12:20:31;14/08/19 12:20:31;690;travel
782052.9968;7407850;;;august;aug004;aug409;14/08/2019;12:25:32;14/08/19 12:25:32;688;NA
782060.9968;7407851;;;august;aug004;aug410;14/08/2019;12:30:32;14/08/19 12:30:32;689;feed_gum
782048.9968;7407854;;;august;aug004;aug411;14/08/2019;12:35:32;14/08/19 12:35:32;685;resting
782050.9968;7407846;;;august;aug004;aug412;14/08/2019;12:40:32;14/08/19 12:40:32;682;resting
782054.9968;7407844;;;august;aug004;aug413;14/08/2019;12:45:32;14/08/19 12:45:32;676;resting
782053.9968;7407844;;;august;aug004;aug414;14/08/2019;12:50:32;14/08/19 12:50:32;675;resting
782040.9968;7407853;;;august;aug004;aug415;14/08/2019;12:55:32;14/08/19 12:55:32;674;resting
782048.9968;7407850;;;august;aug004;aug416;14/08/2019;13:00:32;14/08/19 13:00:32;681;resting
782046.9968;7407845;;;august;aug004;aug417;14/08/2019;13:05:32;14/08/19 13:05:32;684;resting
782054.9968;7407847;;;august;aug004;aug418;14/08/2019;13:10:32;14/08/19 13:10:32;684;resting
782049.9968;7407852;;;august;aug004;aug419;14/08/2019;13:15:32;14/08/19 13:15:32;687;resting
782048.9968;7407846;;;august;aug004;aug420;14/08/2019;13:20:32;14/08/19 13:20:32;690;resting
782035.9968;7407866;;;august;aug004;aug421;14/08/2019;13:25:32;14/08/19 13:25:32;686;travel
782041.449;7407880.736;AG335;Trichilia clausenii;august;aug004;aug422;14/08/2019;13:30:32;14/08/19 13:30:32;683.784912;feed_gum
782036.9968;7407890;;;august;aug004;aug423;14/08/2019;13:35:32;14/08/19 13:35:32;685;for
782011.9968;7407886;;;august;aug004;aug424;14/08/2019;13:40:32;14/08/19 13:40:32;684;for
781993.9968;7407872;;;august;aug004;aug425;14/08/2019;13:45:31;14/08/19 13:45:31;681;for
781994.9968;7407877;;;august;aug004;aug426;14/08/2019;13:50:31;14/08/19 13:50:31;689;for
781988.9236;7407893.931;AG336;Celtis iguanaea;august;aug004;aug427;14/08/2019;13:55:32;14/08/19 13:55:32;685.562988;feed_fruits
781988.9236;7407893.931;AG336;Celtis iguanaea;august;aug004;aug428;14/08/2019;14:00:32;14/08/19 14:00:32;685.562988;feed_fruits
781988.9236;7407893.931;AG336;Celtis iguanaea;august;aug004;aug429;14/08/2019;14:05:32;14/08/19 14:05:32;685.562988;feed_fruits
781970.579;7407892.285;AG152;Celtis iguanaea;august;aug004;aug430;14/08/2019;14:10:31;14/08/19 14:10:31;673.018921;feed_fruits
781970.579;7407892.285;AG152;Celtis iguanaea;august;aug004;aug431;14/08/2019;14:15:32;14/08/19 14:15:32;673.018921;feed_fruits
781970.579;7407892.285;AG152;Celtis iguanaea;august;aug004;aug432;14/08/2019;14:20:32;14/08/19 14:20:32;673.018921;feed_fruits
781963.9968;7407902;;;august;aug004;aug433;14/08/2019;14:25:31;14/08/19 14:25:31;685;for
781961.9968;7407903;;;august;aug004;aug434;14/08/2019;14:30:31;14/08/19 14:30:31;696;for
781935.9968;7407884;;;august;aug004;aug435;14/08/2019;14:35:32;14/08/19 14:35:32;691;for
781926.9968;7407874;;;august;aug004;aug436;14/08/2019;14:40:32;14/08/19 14:40:32;682;for
781911.9968;7407857;;;august;aug004;aug437;14/08/2019;14:45:32;14/08/19 14:45:32;680;for
781921.1248;7407846.912;AG337;Pereskia aculeata;august;aug004;aug438;14/08/2019;14:50:32;14/08/19 14:50:32;680.663635;feed_fruits
781899.9968;7407833;;;august;aug004;aug439;14/08/2019;14:55:32;14/08/19 14:55:32;683;for
781881.9968;7407808;;;august;aug004;aug440;14/08/2019;15:00:31;14/08/19 15:00:31;681;for
781847.9968;7407815;;;august;aug004;aug441;14/08/2019;15:05:32;14/08/19 15:05:32;681;for
781857.9968;7407816;;;august;aug004;aug442;14/08/2019;15:10:31;14/08/19 15:10:31;685;NA
781848.9968;7407793;;;august;aug004;aug443;14/08/2019;15:15:32;14/08/19 15:15:32;682;travel
781825.9968;7407761;;;august;aug004;aug444;14/08/2019;15:20:32;14/08/19 15:20:32;679;for
781854.9968;7407724;;;august;aug004;aug445;14/08/2019;15:25:32;14/08/19 15:25:32;682;NA
781835.9968;7407676;;;august;aug004;aug446;14/08/2019;15:30:32;14/08/19 15:30:32;676;travel
781828.2174;7407668.798;AG307;Pereskia aculeata;august;aug004;aug447;14/08/2019;15:35:32;14/08/19 15:35:32;678.733032;feed_fruits
781827.9968;7407661;;;august;aug004;aug448;14/08/2019;15:40:32;14/08/19 15:40:32;679;NA
781792.9968;7407644;;;august;aug004;aug449;14/08/2019;15:45:32;14/08/19 15:45:32;675;travel
781763.9968;7407636;;;august;aug004;aug450;14/08/2019;15:50:32;14/08/19 15:50:32;671;travel
781741.9968;7407636;;;august;aug004;aug451;14/08/2019;15:55:32;14/08/19 15:55:32;667;for
781742.9968;7407625;;;august;aug004;aug452;14/08/2019;16:00:32;14/08/19 16:00:32;667;for
781729.9968;7407587;;;august;aug004;aug453;14/08/2019;16:05:32;14/08/19 16:05:32;660;travel
781724.2994;7407588.552;DG22;;august;aug004;aug454;14/08/2019;16:10:32;14/08/19 16:10:32;651.830872;sleeping
781724.2994;7407588.552;DG22;;august;aug005;aug455;15/08/2019;07:55:56;15/08/19 07:55:56;651.830872;NA
781720.9968;7407586;;;august;aug005;aug456;15/08/2019;08:00:56;15/08/19 08:00:56;645;travel
781728.9968;7407659;;;august;aug005;aug457;15/08/2019;08:05:55;15/08/19 08:05:55;648;travel
781736.117;7407666.241;AG338;Pereskia aculeata;august;aug005;aug458;15/08/2019;08:10:55;15/08/19 08:10:55;651.078796;feed_fruits
781736.117;7407666.241;AG338;Pereskia aculeata;august;aug005;aug459;15/08/2019;08:15:56;15/08/19 08:15:56;651.078796;feed_fruits
781736.117;7407666.241;AG338;Pereskia aculeata;august;aug005;aug460;15/08/2019;08:20:56;15/08/19 08:20:56;651.078796;feed_fruits
781736.117;7407666.241;AG338;Pereskia aculeata;august;aug005;aug461;15/08/2019;08:25:55;15/08/19 08:25:55;651.078796;feed_fruits
781736.117;7407666.241;AG338;Pereskia aculeata;august;aug005;aug462;15/08/2019;08:30:56;15/08/19 08:30:56;651.078796;feed_fruits
781728.9968;7407679;;;august;aug005;aug463;15/08/2019;08:35:56;15/08/19 08:35:56;656;for
781729.3539;7407681.667;AG339;Syagrus romanzoffiana;august;aug005;aug464;15/08/2019;08:40:56;15/08/19 08:40:56;657.568604;feed_fruits
781733.9968;7407713;;;august;aug005;aug465;15/08/2019;08:45:55;15/08/19 08:45:55;658;NA
781733.9968;7407712;;;august;aug005;aug466;15/08/2019;08:50:55;15/08/19 08:50:55;663;agonistic
781715.9968;7407734;;;august;aug005;aug467;15/08/2019;08:55:56;15/08/19 08:55:56;664;travel
781719.0802;7407748.589;AG214;Pereskia aculeata;august;aug005;aug468;15/08/2019;09:00:56;15/08/19 09:00:56;660.090271;feed_fruits
781719.0802;7407748.589;AG214;Pereskia aculeata;august;aug005;aug469;15/08/2019;09:05:56;15/08/19 09:05:56;660.090271;feed_fruits
781719.0802;7407748.589;AG214;Pereskia aculeata;august;aug005;aug470;15/08/2019;09:10:56;15/08/19 09:10:56;660.090271;feed_fruits
781719.0802;7407748.589;AG214;Pereskia aculeata;august;aug005;aug471;15/08/2019;09:15:56;15/08/19 09:15:56;660.090271;feed_fruits
781719.0802;7407748.589;AG214;Pereskia aculeata;august;aug005;aug472;15/08/2019;09:20:55;15/08/19 09:20:55;660.090271;feed_fruits
781719.0802;7407748.589;AG214;Pereskia aculeata;august;aug005;aug473;15/08/2019;09:25:56;15/08/19 09:25:56;660.090271;feed_fruits
781696.9968;7407772;;;august;aug005;aug474;15/08/2019;09:30:56;15/08/19 09:30:56;662;for
781703.9968;7407772;;;august;aug005;aug475;15/08/2019;09:35:55;15/08/19 09:35:55;657;NA
781703.0589;7407777.379;AG215;Pereskia aculeata;august;aug005;aug476;15/08/2019;09:40:56;15/08/19 09:40:56;663.260132;feed_fruits
781706.9968;7407779;;;august;aug005;aug477;15/08/2019;09:45:56;15/08/19 09:45:56;657;NA
781694.9968;7407794;;;august;aug005;aug478;15/08/2019;09:50:56;15/08/19 09:50:56;658;travel
781682.9968;7407806;;;august;aug005;aug479;15/08/2019;09:55:55;15/08/19 09:55:55;663;NA
781679.9968;7407817;;;august;aug005;aug480;15/08/2019;10:00:56;15/08/19 10:00:56;665;NA
781673.9968;7407832;;;august;aug005;aug481;15/08/2019;10:05:56;15/08/19 10:05:56;664;NA
781666.7785;7407821.847;AG90;Pereskia aculeata;august;aug005;aug482;15/08/2019;10:10:55;15/08/19 10:10:55;667.5177;feed_fruits
781666.7785;7407821.847;AG90;Pereskia aculeata;august;aug005;aug483;15/08/2019;10:15:56;15/08/19 10:15:56;667.5177;feed_fruits
781666.7785;7407821.847;AG90;Pereskia aculeata;august;aug005;aug484;15/08/2019;10:20:56;15/08/19 10:20:56;667.5177;feed_fruits
781666.7785;7407821.847;AG90;Pereskia aculeata;august;aug005;aug485;15/08/2019;10:25:55;15/08/19 10:25:55;667.5177;feed_fruits
781671.9968;7407838;;;august;aug005;aug486;15/08/2019;10:30:56;15/08/19 10:30:56;675;travel
781649.9968;7407848;;;august;aug005;aug487;15/08/2019;10:35:55;15/08/19 10:35:55;670;for
781648.9968;7407874;;;august;aug005;aug488;15/08/2019;10:40:56;15/08/19 10:40:56;673;travel
781631.9968;7407891;;;august;aug005;aug489;15/08/2019;10:45:56;15/08/19 10:45:56;675;for
781641.9968;7407917;;;august;aug005;aug490;15/08/2019;10:50:56;15/08/19 10:50:56;679;for
781640.7971;7407928.752;AG340;Pereskia aculeata;august;aug005;aug491;15/08/2019;10:55:56;15/08/19 10:55:56;679.55957;feed_fruits
781640.7971;7407928.752;AG340;Pereskia aculeata;august;aug005;aug492;15/08/2019;11:00:56;15/08/19 11:00:56;679.55957;feed_fruits
781640.7971;7407928.752;AG340;Pereskia aculeata;august;aug005;aug493;15/08/2019;11:05:56;15/08/19 11:05:56;679.55957;feed_fruits
781640.7971;7407928.752;AG340;Pereskia aculeata;august;aug005;aug494;15/08/2019;11:10:56;15/08/19 11:10:56;679.55957;feed_fruits
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug495;15/08/2019;11:15:55;15/08/19 11:15:55;672.240967;for
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug496;15/08/2019;11:20:55;15/08/19 11:20:55;672.240967;for
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug497;15/08/2019;11:25:56;15/08/19 11:25:56;672.240967;NA
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug498;15/08/2019;11:30:56;15/08/19 11:30:56;672.240967;feed_fruits
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug499;15/08/2019;11:35:56;15/08/19 11:35:56;672.240967;feed_fruits
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug500;15/08/2019;11:40:56;15/08/19 11:40:56;672.240967;feed_fruits
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug501;15/08/2019;11:45:56;15/08/19 11:45:56;672.240967;feed_fruits
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug502;15/08/2019;11:50:56;15/08/19 11:50:56;672.240967;NA
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug503;15/08/2019;11:55:56;15/08/19 11:55:56;672.240967;resting
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug504;15/08/2019;12:00:56;15/08/19 12:00:56;672.240967;resting
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug505;15/08/2019;12:05:56;15/08/19 12:05:56;672.240967;resting
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug506;15/08/2019;12:10:56;15/08/19 12:10:56;672.240967;resting
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug507;15/08/2019;12:15:56;15/08/19 12:15:56;672.240967;resting
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug508;15/08/2019;12:20:56;15/08/19 12:20:56;672.240967;resting
781648.5785;7407939.794;AG182;Pereskia aculeata;august;aug005;aug509;15/08/2019;12:25:56;15/08/19 12:25:56;672.240967;NA
781643.9968;7407952;;;august;aug005;aug510;15/08/2019;12:30:55;15/08/19 12:30:55;676;travel
781660.9968;7407967;;;august;aug005;aug511;15/08/2019;12:35:56;15/08/19 12:35:56;677;travel
781650.9968;7408004;;;august;aug005;aug512;15/08/2019;12:40:56;15/08/19 12:40:56;682;travel
781646.9968;7408030;;;august;aug005;aug513;15/08/2019;12:45:56;15/08/19 12:45:56;687;travel
781644.9968;7408066;;;august;aug005;aug514;15/08/2019;12:50:56;15/08/19 12:50:56;699;travel
781644.9968;7408107;;;august;aug005;aug515;15/08/2019;12:55:56;15/08/19 12:55:56;702;travel
781661.9968;7408117;;;august;aug005;aug516;15/08/2019;13:00:56;15/08/19 13:00:56;704;NA
781657.9968;7408169;;;august;aug005;aug517;15/08/2019;13:05:56;15/08/19 13:05:56;705;travel
781641.9968;7408167;;;august;aug005;aug518;15/08/2019;13:10:56;15/08/19 13:10:56;710;agonistic
781653.9968;7408184;;;august;aug005;aug519;15/08/2019;13:15:56;15/08/19 13:15:56;706;NA
781655.9968;7408177;;;august;aug005;aug520;15/08/2019;13:20:56;15/08/19 13:20:56;708;NA
781669.9968;7408149;;;august;aug005;aug521;15/08/2019;13:25:56;15/08/19 13:25:56;704;NA
781625.9968;7408110;;;august;aug005;aug522;15/08/2019;13:30:56;15/08/19 13:30:56;701;agonistic
781648.9968;7408105;;;august;aug005;aug523;15/08/2019;13:35:56;15/08/19 13:35:56;704;NA
781650.7295;7408105.565;AG341;Pereskia aculeata;august;aug005;aug524;15/08/2019;13:40:56;15/08/19 13:40:56;703.628845;feed_fruits
781650.7295;7408105.565;AG341;Pereskia aculeata;august;aug005;aug525;15/08/2019;13:45:56;15/08/19 13:45:56;703.628845;feed_fruits
781650.7295;7408105.565;AG341;Pereskia aculeata;august;aug005;aug526;15/08/2019;13:50:56;15/08/19 13:50:56;703.628845;feed_fruits
781653.9968;7408082;;;august;aug005;aug527;15/08/2019;13:55:56;15/08/19 13:55:56;709;for
781663.9968;7408079;;;august;aug005;aug528;15/08/2019;14:00:56;15/08/19 14:00:56;712;for
781681.9968;7408073;;;august;aug005;aug529;15/08/2019;14:05:56;15/08/19 14:05:56;708;for
781690.9968;7408068;;;august;aug005;aug530;15/08/2019;14:10:56;15/08/19 14:10:56;706;for
781686.458;7408069.849;AG342;Pereskia aculeata;august;aug005;aug531;15/08/2019;14:15:56;15/08/19 14:15:56;705.557373;feed_fruits
781705.9968;7408070;;;august;aug005;aug532;15/08/2019;14:20:56;15/08/19 14:20:56;705;for
781724.9968;7408068;;;august;aug005;aug533;15/08/2019;14:25:56;15/08/19 14:25:56;708;for
781725.9968;7408070;;;august;aug005;aug534;15/08/2019;14:30:56;15/08/19 14:30:56;710;for
781740.9968;7408056;;;august;aug005;aug535;15/08/2019;14:35:56;15/08/19 14:35:56;707;for
781750.9968;7408046;;;august;aug005;aug536;15/08/2019;14:40:55;15/08/19 14:40:55;707;for
781768.2835;7408048.338;AG228;Pereskia aculeata;august;aug005;aug537;15/08/2019;14:45:55;15/08/19 14:45:55;708.794434;feed_fruits
781768.2835;7408048.338;AG228;Pereskia aculeata;august;aug005;aug538;15/08/2019;14:50:56;15/08/19 14:50:56;708.794434;feed_fruits
781768.2835;7408048.338;AG228;Pereskia aculeata;august;aug005;aug539;15/08/2019;14:55:56;15/08/19 14:55:56;708.794434;feed_fruits
781768.2835;7408048.338;AG228;Pereskia aculeata;august;aug005;aug540;15/08/2019;15:00:56;15/08/19 15:00:56;708.794434;feed_fruits
781768.2835;7408048.338;AG228;Pereskia aculeata;august;aug005;aug541;15/08/2019;15:05:56;15/08/19 15:05:56;708.794434;feed_fruits
781768.2835;7408048.338;AG228;Pereskia aculeata;august;aug005;aug542;15/08/2019;15:10:56;15/08/19 15:10:56;708.794434;feed_fruits
781768.2835;7408048.338;AG228;Pereskia aculeata;august;aug005;aug543;15/08/2019;15:15:56;15/08/19 15:15:56;708.794434;feed_fruits
781768.2835;7408048.338;AG228;Pereskia aculeata;august;aug005;aug544;15/08/2019;15:20:56;15/08/19 15:20:56;708.794434;feed_fruits
781768.9968;7408059;;;august;aug005;aug545;15/08/2019;15:25:56;15/08/19 15:25:56;707;travel
781784.9968;7408061;;;august;aug005;aug546;15/08/2019;15:30:55;15/08/19 15:30:55;709;for
781791.1126;7408070.624;FG15;Cariniana estrelensis;august;aug005;aug547;15/08/2019;15:35:56;15/08/19 15:35:56;704.24115;for
781791.1126;7408070.624;FG15;Cariniana estrelensis;august;aug005;aug548;15/08/2019;15:40:56;15/08/19 15:40:56;704.24115;for
781791.1126;7408070.624;FG15;Cariniana estrelensis;august;aug005;aug549;15/08/2019;15:45:56;15/08/19 15:45:56;704.24115;for
781791.1126;7408070.624;FG15;Cariniana estrelensis;august;aug005;aug550;15/08/2019;15:50:56;15/08/19 15:50:56;704.24115;for
781796.9968;7408055;;;august;aug005;aug551;15/08/2019;15:55:55;15/08/19 15:55:55;708;for
781785.1945;7408071.397;AG343;Pereskia aculeata;august;aug005;aug552;15/08/2019;16:00:56;15/08/19 16:00:56;705.462158;feed_fruits
781786.9968;7408071;;;august;aug005;aug553;15/08/2019;16:05:56;15/08/19 16:05:56;706;for
781772.9968;7408078;;;august;aug005;aug554;15/08/2019;16:10:56;15/08/19 16:10:56;710;for
781769.9968;7408080;;;august;aug005;aug555;15/08/2019;16:15:56;15/08/19 16:15:56;713;travel
781766.1345;7408080.299;DG25;;august;aug005;aug556;15/08/2019;16:20:56;15/08/19 16:20:56;710.544556;sleeping
781724.2994;7407588.552;DG22;;august;aug006;aug557;19/08/2019;07:25:12;19/08/19 07:25:12;651.830872;NA
781740.9968;7407595;;;august;aug006;aug558;19/08/2019;07:30:12;19/08/19 07:30:12;654;NA
781753.9968;7407611;;;august;aug006;aug559;19/08/2019;07:35:12;19/08/19 07:35:12;657;travel
781770.3663;7407617.374;AG344;Pereskia aculeata;august;aug006;aug560;19/08/2019;07:40:12;19/08/19 07:40:12;656;feed_fruits
781773.9968;7407620;;;august;aug006;aug561;19/08/2019;07:45:12;19/08/19 07:45:12;656;for
781770.9968;7407619;;;august;aug006;aug562;19/08/2019;07:50:12;19/08/19 07:50:12;655;for
781797.9968;7407612;;;august;aug006;aug563;19/08/2019;07:55:11;19/08/19 07:55:11;664;for
781798.9968;7407613;;;august;aug006;aug564;19/08/2019;08:00:11;19/08/19 08:00:11;665;for
781799.9968;7407620;;;august;aug006;aug565;19/08/2019;08:05:11;19/08/19 08:05:11;668;for
781805.9968;7407631;;;august;aug006;aug566;19/08/2019;08:10:12;19/08/19 08:10:12;671;travel
781847.9968;7407663;;;august;aug006;aug567;19/08/2019;08:15:12;19/08/19 08:15:12;672;travel
781855.9968;7407699;;;august;aug006;aug568;19/08/2019;08:20:12;19/08/19 08:20:12;670;for
781859.9968;7407725;;;august;aug006;aug569;19/08/2019;08:25:12;19/08/19 08:25:12;673;for
781867.9968;7407738;;;august;aug006;aug570;19/08/2019;08:30:12;19/08/19 08:30:12;677;for
781890.9968;7407767;;;august;aug006;aug571;19/08/2019;08:35:12;19/08/19 08:35:12;680;for
781893.9968;7407785;;;august;aug006;aug572;19/08/2019;08:40:12;19/08/19 08:40:12;673;for
781891.0444;7407798.162;AG345;Eugenia sp.;august;aug006;aug573;19/08/2019;08:45:12;19/08/19 08:45:12;680;feed_fruits
781891.0444;7407798.162;AG345;Eugenia sp.;august;aug006;aug574;19/08/2019;08:50:12;19/08/19 08:50:12;680;feed_fruits
781891.0444;7407798.162;AG345;Eugenia sp.;august;aug006;aug575;19/08/2019;08:55:12;19/08/19 08:55:12;680;feed_fruits
781891.0444;7407798.162;AG345;Eugenia sp.;august;aug006;aug576;19/08/2019;09:00:12;19/08/19 09:00:12;680;feed_fruits
781891.0444;7407798.162;AG345;Eugenia sp.;august;aug006;aug577;19/08/2019;09:05:12;19/08/19 09:05:12;680;feed_fruits
781891.0444;7407798.162;AG345;Eugenia sp.;august;aug006;aug578;19/08/2019;09:10:12;19/08/19 09:10:12;680;feed_fruits
781885.9968;7407801;;;august;aug006;aug579;19/08/2019;09:15:11;19/08/19 09:15:11;681;travel
781860.9968;7407834;;;august;aug006;aug580;19/08/2019;09:20:12;19/08/19 09:20:12;673;NA
781861.9968;7407835;;;august;aug006;aug581;19/08/2019;09:25:12;19/08/19 09:25:12;664;NA
781869.9968;7407850;;;august;aug006;aug582;19/08/2019;09:30:12;19/08/19 09:30:12;661;NA
781869.9968;7407855;;;august;aug006;aug583;19/08/2019;09:35:12;19/08/19 09:35:12;666;NA
781867.9968;7407843;;;august;aug006;aug584;19/08/2019;09:40:12;19/08/19 09:40:12;666;NA
781865.9968;7407852;;;august;aug006;aug585;19/08/2019;09:45:12;19/08/19 09:45:12;667;NA
781863.9968;7407853;;;august;aug006;aug586;19/08/2019;09:50:12;19/08/19 09:50:12;673;NA
781863.9968;7407848;;;august;aug006;aug587;19/08/2019;09:55:12;19/08/19 09:55:12;674;NA
781864.9968;7407849;;;august;aug006;aug588;19/08/2019;10:00:12;19/08/19 10:00:12;678;NA
781861.9968;7407846;;;august;aug006;aug589;19/08/2019;10:05:11;19/08/19 10:05:11;677;NA
781835.9968;7407842;;;august;aug006;aug590;19/08/2019;10:10:12;19/08/19 10:10:12;671;for
781832.9968;7407844;;;august;aug006;aug591;19/08/2019;10:15:11;19/08/19 10:15:11;669;for
781812.9826;7407839.887;AG346;Pereskia aculeata;august;aug006;aug592;19/08/2019;10:20:12;19/08/19 10:20:12;667.053894;feed_fruits
781812.9826;7407839.887;AG346;Pereskia aculeata;august;aug006;aug593;19/08/2019;10:25:11;19/08/19 10:25:11;667.053894;feed_fruits
781812.9826;7407839.887;AG346;Pereskia aculeata;august;aug006;aug594;19/08/2019;10:30:12;19/08/19 10:30:12;667.053894;feed_fruits
781804.9968;7407864;;;august;aug006;aug595;19/08/2019;10:35:12;19/08/19 10:35:12;664;for
781797.2475;7407862.131;AG235;Pereskia aculeata;august;aug006;aug596;19/08/2019;10:40:12;19/08/19 10:40:12;661.926636;feed_fruits
781797.2475;7407862.131;AG235;Pereskia aculeata;august;aug006;aug597;19/08/2019;10:45:12;19/08/19 10:45:12;661.926636;feed_fruits
781797.2475;7407862.131;AG235;Pereskia aculeata;august;aug006;aug598;19/08/2019;10:50:12;19/08/19 10:50:12;661.926636;feed_fruits
781797.2475;7407862.131;AG235;Pereskia aculeata;august;aug006;aug599;19/08/2019;10:55:11;19/08/19 10:55:11;661.926636;feed_fruits
781795.9968;7407888;;;august;aug006;aug600;19/08/2019;11:00:12;19/08/19 11:00:12;654;for
781802.9968;7407894;;;august;aug006;aug601;19/08/2019;11:05:12;19/08/19 11:05:12;655;for
781800.9968;7407881;;;august;aug006;aug602;19/08/2019;11:10:12;19/08/19 11:10:12;660;for
781790.2558;7407886.986;AG347;Pereskia aculeata;august;aug006;aug603;19/08/2019;11:15:12;19/08/19 11:15:12;662.208496;feed_fruits
781790.2558;7407886.986;AG347;Pereskia aculeata;august;aug006;aug604;19/08/2019;11:20:12;19/08/19 11:20:12;662.208496;feed_fruits
781796.9968;7407893;;;august;aug006;aug605;19/08/2019;11:25:12;19/08/19 11:25:12;665;NA
781786.9968;7407912;;;august;aug006;aug606;19/08/2019;11:30:12;19/08/19 11:30:12;667;for
781775.9968;7407908;;;august;aug006;aug607;19/08/2019;11:35:12;19/08/19 11:35:12;664;for
781770.9968;7407914;;;august;aug006;aug608;19/08/2019;11:40:12;19/08/19 11:40:12;661;for
781774.9968;7407915;;;august;aug006;aug609;19/08/2019;11:45:12;19/08/19 11:45:12;667;for
781768.9968;7407937;;;august;aug006;aug610;19/08/2019;11:50:11;19/08/19 11:50:11;670;for
781771.9968;7407938;;;august;aug006;aug611;19/08/2019;11:55:12;19/08/19 11:55:12;676;for
781780.9968;7407961;;;august;aug006;aug612;19/08/2019;12:00:12;19/08/19 12:00:12;677;for
781771.9968;7407973;;;august;aug006;aug613;19/08/2019;12:05:12;19/08/19 12:05:12;676;for
781772.3399;7408003.594;AG349;Pereskia aculeata;august;aug006;aug614;19/08/2019;12:10:12;19/08/19 12:10:12;686.843567;feed_fruits
781772.3399;7408003.594;AG349;Pereskia aculeata;august;aug006;aug615;19/08/2019;12:15:12;19/08/19 12:15:12;686.843567;feed_fruits
781776.9968;7408011;;;august;aug006;aug616;19/08/2019;12:20:12;19/08/19 12:20:12;687;NA
781793.9968;7408003;;;august;aug006;aug617;19/08/2019;12:25:12;19/08/19 12:25:12;688;for
781820.8159;7408003.223;FG32;Cariniana estrelensis;august;aug006;aug618;19/08/2019;12:30:11;19/08/19 12:30:11;687.60083;for
781826;7408006;FG37;Cariniana estrelensis;august;aug006;aug619;19/08/2019;12:35:11;19/08/19 12:35:11;681;for
781826;7408006;FG37;Cariniana estrelensis;august;aug006;aug620;19/08/2019;12:40:12;19/08/19 12:40:12;681;for
781827.7419;7408007.188;AG350;Pereskia aculeata;august;aug006;aug621;19/08/2019;12:45:12;19/08/19 12:45:12;682.408569;feed_fruits
