"id_day_all","x","y","id_month","POSIXct","behavior","species","id","group"
"jul003",781797.247529947,7407862.13135021,"Jul","2019-07-13 10:50:00","Foraging","Pereskia aculeata","AG235","Guarei"
"jul003",781797.247529947,7407862.13135021,"Jul","2019-07-13 10:55:00","Locomotion","Pereskia aculeata","AG235","Guarei"
"jul003",781811.624794387,7407877.34266011,"Jul","2019-07-13 11:00:00","Foraging",NA,NA,"Guarei"
"jul003",781817.542655442,7407884.6242587,"Jul","2019-07-13 11:05:00","Foraging",NA,NA,"Guarei"
"jul003",781813.854836502,7407904.71488607,"Jul","2019-07-13 11:10:00","Locomotion",NA,NA,"Guarei"
"jul003",781823.16162745,7407906.74777331,"Jul","2019-07-13 11:15:00","Frugivory","Pereskia aculeata","AG237","Guarei"
"jul003",781823.16162745,7407906.74777331,"Jul","2019-07-13 11:20:00","Frugivory","Pereskia aculeata","AG237","Guarei"
"jul003",781823.16162745,7407906.74777331,"Jul","2019-07-13 11:25:00","Frugivory","Pereskia aculeata","AG237","Guarei"
"jul003",781823.16162745,7407906.74777331,"Jul","2019-07-13 11:30:00","Locomotion","Pereskia aculeata","AG237","Guarei"
"jul003",781831.914571963,7407904.48067713,"Jul","2019-07-13 11:35:00","Frugivory","Pereskia aculeata","AG238","Guarei"
"jul003",781831.914571963,7407904.48067713,"Jul","2019-07-13 11:40:00","Frugivory","Pereskia aculeata","AG238","Guarei"
"jul003",781831.914571963,7407904.48067713,"Jul","2019-07-13 11:45:00","Frugivory","Pereskia aculeata","AG238","Guarei"
"jul003",781831.914571963,7407904.48067713,"Jul","2019-07-13 11:50:00","Foraging","Pereskia aculeata","AG238","Guarei"
"jul003",781831.914571963,7407904.48067713,"Jul","2019-07-13 11:55:00","Foraging","Pereskia aculeata","AG238","Guarei"
"jul003",781841.361694644,7407915.18776704,"Jul","2019-07-13 12:00:00","Locomotion",NA,NA,"Guarei"
"jul003",781863.53556654,7407921.16412519,"Jul","2019-07-13 12:05:00","Foraging","Celtis iguanaea","AG77","Guarei"
"jul003",781863.53556654,7407921.16412519,"Jul","2019-07-13 12:10:00","Frugivory","Celtis iguanaea","AG77","Guarei"
"jul003",781863.53556654,7407921.16412519,"Jul","2019-07-13 12:15:00","Frugivory","Celtis iguanaea","AG77","Guarei"
"jul003",781863.53556654,7407921.16412519,"Jul","2019-07-13 12:20:00","Frugivory","Celtis iguanaea","AG77","Guarei"
"jul003",781863.53556654,7407921.16412519,"Jul","2019-07-13 12:25:00","Frugivory","Celtis iguanaea","AG77","Guarei"
"jul003",781863.53556654,7407921.16412519,"Jul","2019-07-13 12:30:00","Frugivory","Celtis iguanaea","AG77","Guarei"
"jul003",781863.53556654,7407921.16412519,"Jul","2019-07-13 12:35:00","Frugivory","Celtis iguanaea","AG77","Guarei"
"jul003",781867.59861166,7407946.57507716,"Jul","2019-07-13 12:40:00","Frugivory","Celtis iguanaea","AG106","Guarei"
"jul003",781867.59861166,7407946.57507716,"Jul","2019-07-13 12:45:00","Frugivory","Celtis iguanaea","AG106","Guarei"
"jul003",781867.59861166,7407946.57507716,"Jul","2019-07-13 12:50:00","Frugivory","Celtis iguanaea","AG106","Guarei"
"jul003",781867.59861166,7407946.57507716,"Jul","2019-07-13 12:55:00","Frugivory","Celtis iguanaea","AG106","Guarei"
"jul003",781867.59861166,7407946.57507716,"Jul","2019-07-13 13:00:00","Frugivory","Celtis iguanaea","AG106","Guarei"
"jul003",781870.960161915,7407951.16818202,"Jul","2019-07-13 13:05:00","Frugivory","Celtis iguanaea","AG179","Guarei"
"jul003",781870.960161915,7407951.16818202,"Jul","2019-07-13 13:10:00","Frugivory","Celtis iguanaea","AG179","Guarei"
"jul003",781870.960161915,7407951.16818202,"Jul","2019-07-13 13:15:00","Frugivory","Celtis iguanaea","AG179","Guarei"
"jul003",781870.960161915,7407951.16818202,"Jul","2019-07-13 13:20:00","Frugivory","Celtis iguanaea","AG179","Guarei"
"jul003",781870.960161915,7407951.16818202,"Jul","2019-07-13 13:25:00","Frugivory","Celtis iguanaea","AG179","Guarei"
"jul003",781870.960161915,7407951.16818202,"Jul","2019-07-13 13:30:00","Frugivory","Celtis iguanaea","AG179","Guarei"
"jul003",781870.960161915,7407951.16818202,"Jul","2019-07-13 13:35:00","Frugivory","Celtis iguanaea","AG179","Guarei"
"jul003",781870.960161915,7407951.16818202,"Jul","2019-07-13 13:40:00","Frugivory","Celtis iguanaea","AG179","Guarei"
"jul003",781870.960161915,7407951.16818202,"Jul","2019-07-13 13:45:00","Frugivory","Celtis iguanaea","AG179","Guarei"
"jul003",781871.284968166,7407972.61267677,"Jul","2019-07-13 13:50:00","Locomotion",NA,NA,"Guarei"
"jul003",781851.789825565,7407987.4411888,"Jul","2019-07-13 13:55:00","Locomotion",NA,NA,"Guarei"
"jul003",781860.538906621,7408006.46693453,"Jul","2019-07-13 14:00:00","Locomotion",NA,NA,"Guarei"
"jul003",781851.846511119,7408048.17840103,"Jul","2019-07-13 14:05:00","Frugivory","Pereskia aculeata","AG230","Guarei"
"jul003",781851.846511119,7408048.17840103,"Jul","2019-07-13 14:10:00","Frugivory","Pereskia aculeata","AG230","Guarei"
"jul003",781851.846511119,7408048.17840103,"Jul","2019-07-13 14:15:00","Frugivory","Pereskia aculeata","AG230","Guarei"
"jul003",781859.44712688,7408055.13049891,"Jul","2019-07-13 14:20:00","Frugivory","Pereskia aculeata","AG239","Guarei"
"jul003",781859.44712688,7408055.13049891,"Jul","2019-07-13 14:25:00","Foraging","Pereskia aculeata","AG239","Guarei"
"jul003",781859.44712688,7408055.13049891,"Jul","2019-07-13 14:30:00","Foraging","Pereskia aculeata","AG239","Guarei"
"jul003",781869.886806276,7408056.32415826,"Jul","2019-07-13 14:35:00","Locomotion",NA,NA,"Guarei"
"jul003",781888.657168303,7408082.45073529,"Jul","2019-07-13 14:40:00","Locomotion",NA,NA,"Guarei"
"jul003",781888.657168303,7408082.45073529,"Jul","2019-07-13 14:45:00","Foraging",NA,NA,"Guarei"
"jul003",781897.423045719,7408084.88412752,"Jul","2019-07-13 14:50:00","Locomotion",NA,NA,"Guarei"
"jul003",781916.743218566,7408082.40538933,"Jul","2019-07-13 14:55:00","Foraging","Cariniana estrelensis","AG240","Guarei"
"jul003",781916.743218566,7408082.40538933,"Jul","2019-07-13 15:00:00","Foraging","Cariniana estrelensis","AG240","Guarei"
"jul003",781916.743218566,7408082.40538933,"Jul","2019-07-13 15:05:00","Foraging","Cariniana estrelensis","AG240","Guarei"
"jul003",781916.743218566,7408082.40538933,"Jul","2019-07-13 15:10:00","Foraging","Cariniana estrelensis","AG240","Guarei"
"jul003",781916.743218566,7408082.40538933,"Jul","2019-07-13 15:15:00","Foraging","Cariniana estrelensis","AG240","Guarei"
"jul003",781916.743218566,7408082.40538933,"Jul","2019-07-13 15:20:00","Foraging","Cariniana estrelensis","AG240","Guarei"
"jul003",781916.743218566,7408082.40538933,"Jul","2019-07-13 15:25:00","Foraging","Cariniana estrelensis","AG240","Guarei"
"jul003",781939.957132859,7408087.60925886,"Jul","2019-07-13 15:30:00","Frugivory","Pereskia aculeata","AG242","Guarei"
"jul003",781939.957132859,7408087.60925886,"Jul","2019-07-13 15:35:00","Frugivory","Pereskia aculeata","AG242","Guarei"
"jul003",781949.064106151,7408093.97507134,"Jul","2019-07-13 15:40:00","Foraging",NA,NA,"Guarei"
"jul003",781949.064106151,7408093.97507134,"Jul","2019-07-13 15:45:00","Foraging",NA,NA,"Guarei"
"jul003",781956.506891225,7408097.15838945,"Jul","2019-07-13 15:50:00","Frugivory","Pereskia aculeata","AG243","Guarei"
"jul003",781956.506891225,7408097.15838945,"Jul","2019-07-13 15:55:00","Frugivory","Pereskia aculeata","AG243","Guarei"
"jul003",781947.783712867,7408100.9857055,"Jul","2019-07-13 16:00:00","Frugivory","Pereskia aculeata","AG244","Guarei"
"jul003",781947.783712867,7408100.9857055,"Jul","2019-07-13 16:05:00","Frugivory","Pereskia aculeata","AG244","Guarei"
"jul003",781947.783712867,7408100.9857055,"Jul","2019-07-13 16:10:00","Locomotion","Pereskia aculeata","AG244","Guarei"
"jul003",781921.876247664,7408076.90030233,"Jul","2019-07-13 16:15:00","Locomotion",NA,NA,"Guarei"
"jul003",781893.062312257,7408085.05122357,"Jul","2019-07-13 16:20:00","Locomotion",NA,NA,"Guarei"
"jul003",781868.172636334,7408083.22377762,"Jul","2019-07-13 16:25:00","Sleeping site",NA,"DG17","Guarei"
"jul004",782134.666461775,7407605.07897942,"Jul","2019-07-16 08:05:00","Sleeping site",NA,"DG18","Guarei"
"jul004",782134.666461775,7407605.07897942,"Jul","2019-07-16 08:10:00","Inactive",NA,"DG18","Guarei"
"jul004",782124,7407619,"Jul","2019-07-16 08:15:00","Inactive",NA,NA,"Guarei"
"jul004",782111,7407615,"Jul","2019-07-16 08:20:00","Inactive",NA,NA,"Guarei"
"jul004",782111,7407615,"Jul","2019-07-16 08:25:00","Locomotion",NA,NA,"Guarei"
"jul004",782070.794630548,7407634.56332366,"Jul","2019-07-16 08:30:00","Locomotion","Cariniana estrelensis","AG258","Guarei"
"jul004",782070.794630548,7407634.56332366,"Jul","2019-07-16 08:35:00","Foraging","Cariniana estrelensis","AG258","Guarei"
"jul004",782058,7407633,"Jul","2019-07-16 08:40:00","Locomotion",NA,NA,"Guarei"
"jul004",782035,7407617,"Jul","2019-07-16 08:45:00","out of sight",NA,NA,"Guarei"
"jul004",782027,7407625,"Jul","2019-07-16 08:50:00","Foraging",NA,NA,"Guarei"
"jul004",782031,7407661,"Jul","2019-07-16 08:55:00","Locomotion",NA,NA,"Guarei"
"jul004",782041.747543625,7407698.51522936,"Jul","2019-07-16 09:00:00","Frugivory","Pereskia aculeata","AG259","Guarei"
"jul004",782041.747543625,7407698.51522936,"Jul","2019-07-16 09:05:00","Frugivory","Pereskia aculeata","AG259","Guarei"
"jul004",782041.747543625,7407698.51522936,"Jul","2019-07-16 09:10:00","Frugivory","Pereskia aculeata","AG259","Guarei"
"jul004",782041.747543625,7407698.51522936,"Jul","2019-07-16 09:15:00","Frugivory","Pereskia aculeata","AG259","Guarei"
"jul004",782041.747543625,7407698.51522936,"Jul","2019-07-16 09:20:00","Frugivory","Pereskia aculeata","AG259","Guarei"
"jul004",782041.747543625,7407698.51522936,"Jul","2019-07-16 09:25:00","Resting","Pereskia aculeata",NA,"Guarei"
"jul004",782041.747543625,7407698.51522936,"Jul","2019-07-16 09:30:00","Resting","Pereskia aculeata",NA,"Guarei"
"jul004",782041.747543625,7407698.51522936,"Jul","2019-07-16 09:35:00","Frugivory","Pereskia aculeata","AG259","Guarei"
"jul004",782041.747543625,7407698.51522936,"Jul","2019-07-16 09:40:00","Frugivory","Pereskia aculeata","AG259","Guarei"
"jul004",782041.747543625,7407698.51522936,"Jul","2019-07-16 09:45:00","Frugivory","Pereskia aculeata","AG259","Guarei"
"jul004",782041.747543625,7407698.51522936,"Jul","2019-07-16 09:50:00","Frugivory","Pereskia aculeata","AG259","Guarei"
"jul004",782041.747543625,7407698.51522936,"Jul","2019-07-16 09:55:00","Locomotion","Pereskia aculeata","AG259","Guarei"
"jul004",782025.074116325,7407687.86308891,"Jul","2019-07-16 10:00:00","Foraging","Cariniana estrelensis","AG260","Guarei"
