"id_day","x","y","id_month","POSIX.ct","behavior","species","id"
"jul002",781776.554129083,7408058.04553478,"Jul",2019-07-12 12:40:50,"Frugivory","Pereskia aculeata","AG227"
"jul002",781776.554129083,7408058.04553478,"Jul",2019-07-12 12:45:50,"Frugivory","Pereskia aculeata","AG227"
"jul002",781776.554129083,7408058.04553478,"Jul",2019-07-12 12:50:50,"Frugivory","Pereskia aculeata","AG227"
"jul002",781776.554129083,7408058.04553478,"Jul",2019-07-12 12:55:50,"Frugivory","Pereskia aculeata","AG227"
"jul002",781763.955916259,7408055.61109167,"Jul",2019-07-12 13:00:50,"Foraging","NA","NA"
"jul002",781763.955916259,7408055.61109167,"Jul",2019-07-12 13:05:50,"Foraging","NA","NA"
"jul002",781763.955916259,7408055.61109167,"Jul",2019-07-12 13:10:50,"Foraging","NA","NA"
"jul002",781763.955916259,7408055.61109167,"Jul",2019-07-12 13:15:50,"Foraging","NA","NA"
"jul002",781763.955916259,7408055.61109167,"Jul",2019-07-12 13:20:50,"Out of sight","NA","NA"
"jul002",781763.955916259,7408055.61109167,"Jul",2019-07-12 13:25:50,"Foraging","NA","NA"
"jul002",781763.955916259,7408055.61109167,"Jul",2019-07-12 13:30:50,"Foraging","NA","NA"
"jul002",781763.955916259,7408055.61109167,"Jul",2019-07-12 13:35:50,"Foraging","NA","NA"
"jul002",781763.955916259,7408055.61109167,"Jul",2019-07-12 13:40:50,"Foraging","NA","NA"
"jul002",781763.955916259,7408055.61109167,"Jul",2019-07-12 13:45:50,"Out of sight","NA","NA"
"jul002",781763.955916259,7408055.61109167,"Jul",2019-07-12 13:50:50,"Resting","NA","NA"
"jul002",781763.955916259,7408055.61109167,"Jul",2019-07-12 13:55:50,"Inactive","NA","NA"
"jul002",781763.955916259,7408055.61109167,"Jul",2019-07-12 14:00:50,"Resting","NA","NA"
"jul002",781763.955916259,7408055.61109167,"Jul",2019-07-12 14:05:50,"Locomotion","NA","NA"
"jul002",781739.625591038,7408043.58156656,"Jul",2019-07-12 14:10:50,"Foraging","NA","NA"
"jul002",781739.625591038,7408043.58156656,"Jul",2019-07-12 14:15:50,"Foraging","NA","NA"
"jul002",781739.625591038,7408043.58156656,"Jul",2019-07-12 14:20:50,"Inactive","NA","NA"
"jul002",781739.625591038,7408043.58156656,"Jul",2019-07-12 14:25:50,"Foraging","NA","NA"
"jul002",781739.625591038,7408043.58156656,"Jul",2019-07-12 14:30:50,"Foraging","NA","NA"
"jul002",781743.416000023,7408037.80495714,"Jul",2019-07-12 14:35:50,"Foraging","NA","NA"
"jul002",781753.895673201,7408030.78553985,"Jul",2019-07-12 14:40:50,"Foraging","NA","NA"
"jul002",781766.914748185,7408024.74871237,"Jul",2019-07-12 14:45:50,"Locomotion","NA","NA"
"jul002",781784.674247205,7408023.1546892,"Jul",2019-07-12 14:50:50,"Foraging","NA","NA"
"jul002",781807.254221238,7408013.16308902,"Jul",2019-07-12 14:55:50,"Foraging","NA","NA"
"jul002",781814.893408961,7408005.11105312,"Jul",2019-07-12 15:00:50,"Foraging","NA","NA"
"jul002",781820.435919459,7408013.38458421,"Jul",2019-07-12 15:05:50,"Foraging","NA","NA"
"jul002",781840.210614009,7408004.19911627,"Jul",2019-07-12 15:10:50,"Foraging","NA","NA"
"jul002",781840.210614009,7408004.19911627,"Jul",2019-07-12 15:15:50,"Foraging","NA","NA"
"jul002",781840.210614009,7408004.19911627,"Jul",2019-07-12 15:20:50,"Foraging","NA","NA"
"jul002",781837.32159001,7408018.09657876,"Jul",2019-07-12 15:25:50,"Foraging","NA","NA"
"jul002",781845.265559582,7408026.86295741,"Jul",2019-07-12 15:30:50,"Locomotion","NA","NA"
"jul002",781851.846511119,7408048.17840103,"Jul",2019-07-12 15:35:50,"Frugivory","Pereskia aculeata","AG230"
"jul002",781851.846511119,7408048.17840103,"Jul",2019-07-12 15:40:50,"Locomotion","Pereskia aculeata","AG230"
"jul002",781895.171511968,7408045.64892207,"Jul",2019-07-12 15:45:50,"Locomotion","Pereskia aculeata","AG231"
"jul002",781895.171511968,7408045.64892207,"Jul",2019-07-12 15:50:50,"Frugivory","Pereskia aculeata","AG231"
"jul002",781895.171511968,7408045.64892207,"Jul",2019-07-12 15:55:50,"Foraging","Pereskia aculeata","AG231"
"jul002",781892.209099629,7408031.52902864,"Jul",2019-07-12 16:00:50,"Locomotion","NA","NA"
"jul002",781920.898144943,7408032.08526171,"Jul",2019-07-12 16:05:50,"Locomotion","NA","NA"
"jul002",781922.109172386,7408053.24338236,"Jul",2019-07-12 16:10:50,"Locomotion","NA","NA"
"jul002",781952.827840665,7408065.31751922,"Jul",2019-07-12 16:15:50,"Locomotion","NA","NA"
"jul002",782018.763085768,7408049.45081595,"Jul",2019-07-12 16:20:50,"Locomotion","NA","NA"
"jul002",782034.036694192,7408027.73539504,"Jul",2019-07-12 16:25:50,"Frugivory","Pereskia aculeata","AG232"
"jul002",782034.036694192,7408027.73539504,"Jul",2019-07-12 16:30:50,"Frugivory","Pereskia aculeata","AG232"
"jul002",782034.036694192,7408027.73539504,"Jul",2019-07-12 16:35:50,"Frugivory","Pereskia aculeata","AG232"
"jul002",782046.55733633,7408011.7953631,"Jul",2019-07-12 16:40:50,"Locomotion","NA","NA"
"jul002",782076.398830516,7407956.15222137,"Jul",2019-07-12 16:45:50,"Locomotion","NA","NA"
"jul002",782073.112044169,7407930.92764593,"Jul",2019-07-12 16:50:50,"Locomotion","NA","NA"
"jul002",782071.314606994,7407899.31084545,"Jul",2019-07-12 16:55:50,"Inactive","NA","NA"
"jul002",782071.314606994,7407899.31084545,"Jul",2019-07-12 17:00:50,"Locomotion","NA","NA"
"jul002",782049.273234214,7407858.18796021,"Jul",2019-07-12 17:05:50,"Locomotion","NA","NA"
"jul002",782069.378857939,7407837.65263669,"Jul",2019-07-12 17:10:50,"Inactive","NA","NA"
"jul002",781996.084695597,7407851.52393088,"Jul",2019-07-12 17:15:50,"Locomotion","NA","NA"
"jul002",781997.394945099,7407875.16989605,"Jul",2019-07-12 17:20:50,"Locomotion","NA","NA"
"jul002",781924.090884898,7407921.66764434,"Jul",2019-07-12 17:25:50,"Locomotion","NA","NA"
"jul002",781924.090884898,7407921.66764434,"Jul",2019-07-12 17:30:50,"Sleeping site","NA","DG16"
"jul003",781924.090884898,7407921.66764434,"Jul",2019-07-13 07:50:00,"Sleeping site","NA","DG16"
"jul003",781924.090884898,7407921.66764434,"Jul",2019-07-13 07:55:00,"Locomotion","NA","DG16"
"jul003",781905.159133878,7407894.2714776,"Jul",2019-07-13 08:00:00,"Locomotion","NA","NA"
"jul003",781896.606831148,7407865.82188064,"Jul",2019-07-13 08:05:00,"Foraging","NA","NA"
"jul003",781907.640417166,7407851.02524266,"Jul",2019-07-13 08:10:00,"Foraging","NA","NA"
"jul003",781884.254340597,7407828.74955705,"Jul",2019-07-13 08:15:00,"Locomotion","NA","NA"
"jul003",781889.882033787,7407805.2030163,"Jul",2019-07-13 08:20:00,"Locomotion","NA","NA"
"jul003",781831.012066782,7407792.84092748,"Jul",2019-07-13 08:25:00,"Foraging","NA","NA"
"jul003",781831.012066782,7407792.84092748,"Jul",2019-07-13 08:30:00,"Inactive","NA","NA"
"jul003",781831.012066782,7407792.84092748,"Jul",2019-07-13 08:35:00,"Inactive","NA","NA"
"jul003",781807.130852043,7407781.86202282,"Jul",2019-07-13 08:40:00,"Locomotion","NA","NA"
"jul003",781775.477770366,7407729.44032578,"Jul",2019-07-13 08:45:00,"Frugivory","Syagrus romanzoffiana","AG233"
"jul003",781775.477770366,7407729.44032578,"Jul",2019-07-13 08:50:00,"Frugivory","Syagrus romanzoffiana","AG233"
"jul003",781775.477770366,7407729.44032578,"Jul",2019-07-13 08:55:00,"Frugivory","Syagrus romanzoffiana","AG233"
"jul003",781760.937547952,7407733.92700138,"Jul",2019-07-13 09:00:00,"Frugivory","Pereskia aculeata","AG234"
"jul003",781760.937547952,7407733.92700138,"Jul",2019-07-13 09:05:00,"Frugivory","Pereskia aculeata","AG234"
"jul003",781735.994873839,7407716.7532789,"Jul",2019-07-13 09:10:00,"Locomotion","NA","NA"
"jul003",781719.080221152,7407748.58876782,"Jul",2019-07-13 09:15:00,"Locomotion","Pereskia aculeata","AG214"
"jul003",781719.080221152,7407748.58876782,"Jul",2019-07-13 09:20:00,"Frugivory","Pereskia aculeata","AG214"
"jul003",781719.080221152,7407748.58876782,"Jul",2019-07-13 09:25:00,"Frugivory","Pereskia aculeata","AG214"
"jul003",781719.080221152,7407748.58876782,"Jul",2019-07-13 09:30:00,"Frugivory","Pereskia aculeata","AG214"
"jul003",781719.080221152,7407748.58876782,"Jul",2019-07-13 09:35:00,"Frugivory","Pereskia aculeata","AG214"
"jul003",781741.241788474,7407770.96242524,"Jul",2019-07-13 09:40:00,"Locomotion","NA","NA"
"jul003",781760.268489185,7407811.85535826,"Jul",2019-07-13 09:45:00,"Locomotion","NA","NA"
"jul003",781767.692717945,7407831.10158185,"Jul",2019-07-13 09:50:00,"Foraging","NA","NA"
"jul003",781797.247529947,7407862.13135021,"Jul",2019-07-13 09:55:00,"Locomotion","Pereskia aculeata","AG235"
"jul003",781797.247529947,7407862.13135021,"Jul",2019-07-13 10:00:00,"Frugivory","Pereskia aculeata","AG235"
"jul003",781797.247529947,7407862.13135021,"Jul",2019-07-13 10:05:00,"Frugivory","Pereskia aculeata","AG235"
"jul003",781797.247529947,7407862.13135021,"Jul",2019-07-13 10:10:00,"Frugivory","Pereskia aculeata","AG235"
"jul003",781797.247529947,7407862.13135021,"Jul",2019-07-13 10:15:00,"Frugivory","Pereskia aculeata","AG235"
"jul003",781797.247529947,7407862.13135021,"Jul",2019-07-13 10:20:00,"Foraging","Pereskia aculeata","AG235"
"jul003",781797.247529947,7407862.13135021,"Jul",2019-07-13 10:25:00,"Foraging","Pereskia aculeata","AG235"
"jul003",781797.247529947,7407862.13135021,"Jul",2019-07-13 10:30:00,"Foraging","Pereskia aculeata","AG235"
"jul003",781797.247529947,7407862.13135021,"Jul",2019-07-13 10:35:00,"Foraging","Pereskia aculeata","AG235"
"jul003",781797.247529947,7407862.13135021,"Jul",2019-07-13 10:40:00,"Foraging","Pereskia aculeata","AG235"
"jul003",781797.247529947,7407862.13135021,"Jul",2019-07-13 10:45:00,"out of sight","Pereskia aculeata","AG235"
"jul003",781797.247529947,7407862.13135021,"Jul",2019-07-13 10:50:00,"Foraging","Pereskia aculeata","AG235"
"jul003",781797.247529947,7407862.13135021,"Jul",2019-07-13 10:55:00,"Locomotion","Pereskia aculeata","AG235"
"jul003",781811.624794387,7407877.34266011,"Jul",2019-07-13 11:00:00,"Foraging","NA","NA"
"jul003",781817.542655442,7407884.6242587,"Jul",2019-07-13 11:05:00,"Foraging","NA","NA"
"jul003",781813.854836502,7407904.71488607,"Jul",2019-07-13 11:10:00,"Locomotion","NA","NA"
"jul003",781823.16162745,7407906.74777331,"Jul",2019-07-13 11:15:00,"Frugivory","Pereskia aculeata","AG237"
"jul003",781823.16162745,7407906.74777331,"Jul",2019-07-13 11:20:00,"Frugivory","Pereskia aculeata","AG237"
"jul003",781823.16162745,7407906.74777331,"Jul",2019-07-13 11:25:00,"Frugivory","Pereskia aculeata","AG237"
"jul003",781823.16162745,7407906.74777331,"Jul",2019-07-13 11:30:00,"Locomotion","Pereskia aculeata","AG237"
"jul003",781831.914571963,7407904.48067713,"Jul",2019-07-13 11:35:00,"Frugivory","Pereskia aculeata","AG238"
"jul003",781831.914571963,7407904.48067713,"Jul",2019-07-13 11:40:00,"Frugivory","Pereskia aculeata","AG238"
"jul003",781831.914571963,7407904.48067713,"Jul",2019-07-13 11:45:00,"Frugivory","Pereskia aculeata","AG238"
"jul003",781831.914571963,7407904.48067713,"Jul",2019-07-13 11:50:00,"Foraging","Pereskia aculeata","AG238"
"jul003",781831.914571963,7407904.48067713,"Jul",2019-07-13 11:55:00,"Foraging","Pereskia aculeata","AG238"
"jul003",781841.361694644,7407915.18776704,"Jul",2019-07-13 12:00:00,"Locomotion","NA","NA"
"jul003",781863.53556654,7407921.16412519,"Jul",2019-07-13 12:05:00,"Foraging","Celtis iguanaea","AG77"
"jul003",781863.53556654,7407921.16412519,"Jul",2019-07-13 12:10:00,"Frugivory","Celtis iguanaea","AG77"
"jul003",781863.53556654,7407921.16412519,"Jul",2019-07-13 12:15:00,"Frugivory","Celtis iguanaea","AG77"
"jul003",781863.53556654,7407921.16412519,"Jul",2019-07-13 12:20:00,"Frugivory","Celtis iguanaea","AG77"
"jul003",781863.53556654,7407921.16412519,"Jul",2019-07-13 12:25:00,"Frugivory","Celtis iguanaea","AG77"
"jul003",781863.53556654,7407921.16412519,"Jul",2019-07-13 12:30:00,"Frugivory","Celtis iguanaea","AG77"
"jul003",781863.53556654,7407921.16412519,"Jul",2019-07-13 12:35:00,"Frugivory","Celtis iguanaea","AG77"
"jul003",781867.59861166,7407946.57507716,"Jul",2019-07-13 12:40:00,"Frugivory","Celtis iguanaea","AG106"
"jul003",781867.59861166,7407946.57507716,"Jul",2019-07-13 12:45:00,"Frugivory","Celtis iguanaea","AG106"
"jul003",781867.59861166,7407946.57507716,"Jul",2019-07-13 12:50:00,"Frugivory","Celtis iguanaea","AG106"
"jul003",781867.59861166,7407946.57507716,"Jul",2019-07-13 12:55:00,"Frugivory","Celtis iguanaea","AG106"
"jul003",781867.59861166,7407946.57507716,"Jul",2019-07-13 13:00:00,"Frugivory","Celtis iguanaea","AG106"
"jul003",781870.960161915,7407951.16818202,"Jul",2019-07-13 13:05:00,"Frugivory","Celtis iguanaea","AG179"
"jul003",781870.960161915,7407951.16818202,"Jul",2019-07-13 13:10:00,"Frugivory","Celtis iguanaea","AG179"
"jul003",781870.960161915,7407951.16818202,"Jul",2019-07-13 13:15:00,"Frugivory","Celtis iguanaea","AG179"
"jul003",781870.960161915,7407951.16818202,"Jul",2019-07-13 13:20:00,"Frugivory","Celtis iguanaea","AG179"
"jul003",781870.960161915,7407951.16818202,"Jul",2019-07-13 13:25:00,"Frugivory","Celtis iguanaea","AG179"
"jul003",781870.960161915,7407951.16818202,"Jul",2019-07-13 13:30:00,"Frugivory","Celtis iguanaea","AG179"
"jul003",781870.960161915,7407951.16818202,"Jul",2019-07-13 13:35:00,"Frugivory","Celtis iguanaea","AG179"
"jul003",781870.960161915,7407951.16818202,"Jul",2019-07-13 13:40:00,"Frugivory","Celtis iguanaea","AG179"
"jul003",781870.960161915,7407951.16818202,"Jul",2019-07-13 13:45:00,"Frugivory","Celtis iguanaea","AG179"
"jul003",781871.284968166,7407972.61267677,"Jul",2019-07-13 13:50:00,"Locomotion","NA","NA"
"jul003",781851.789825565,7407987.4411888,"Jul",2019-07-13 13:55:00,"Locomotion","NA","NA"
"jul003",781860.538906621,7408006.46693453,"Jul",2019-07-13 14:00:00,"Locomotion","NA","NA"
"jul003",781851.846511119,7408048.17840103,"Jul",2019-07-13 14:05:00,"Frugivory","Pereskia aculeata","AG230"
"jul003",781851.846511119,7408048.17840103,"Jul",2019-07-13 14:10:00,"Frugivory","Pereskia aculeata","AG230"
"jul003",781851.846511119,7408048.17840103,"Jul",2019-07-13 14:15:00,"Frugivory","Pereskia aculeata","AG230"
"jul003",781859.44712688,7408055.13049891,"Jul",2019-07-13 14:20:00,"Frugivory","Pereskia aculeata","AG239"
"jul003",781859.44712688,7408055.13049891,"Jul",2019-07-13 14:25:00,"Foraging","Pereskia aculeata","AG239"
"jul003",781859.44712688,7408055.13049891,"Jul",2019-07-13 14:30:00,"Foraging","Pereskia aculeata","AG239"
"jul003",781869.886806276,7408056.32415826,"Jul",2019-07-13 14:35:00,"Locomotion","NA","NA"
"jul003",781888.657168303,7408082.45073529,"Jul",2019-07-13 14:40:00,"Locomotion","NA","NA"
"jul003",781888.657168303,7408082.45073529,"Jul",2019-07-13 14:45:00,"Foraging","NA","NA"
"jul003",781897.423045719,7408084.88412752,"Jul",2019-07-13 14:50:00,"Locomotion","NA","NA"
"jul003",781916.743218566,7408082.40538933,"Jul",2019-07-13 14:55:00,"Foraging","Cariniana estrelensis","AG240"
"jul003",781916.743218566,7408082.40538933,"Jul",2019-07-13 15:00:00,"Foraging","Cariniana estrelensis","AG240"
"jul003",781916.743218566,7408082.40538933,"Jul",2019-07-13 15:05:00,"Foraging","Cariniana estrelensis","AG240"
"jul003",781916.743218566,7408082.40538933,"Jul",2019-07-13 15:10:00,"Foraging","Cariniana estrelensis","AG240"
"jul003",781916.743218566,7408082.40538933,"Jul",2019-07-13 15:15:00,"Foraging","Cariniana estrelensis","AG240"
"jul003",781916.743218566,7408082.40538933,"Jul",2019-07-13 15:20:00,"Foraging","Cariniana estrelensis","AG240"
"jul003",781916.743218566,7408082.40538933,"Jul",2019-07-13 15:25:00,"Foraging","Cariniana estrelensis","AG240"
"jul003",781939.957132859,7408087.60925886,"Jul",2019-07-13 15:30:00,"Frugivory","Pereskia aculeata","AG242"
"jul003",781939.957132859,7408087.60925886,"Jul",2019-07-13 15:35:00,"Frugivory","Pereskia aculeata","AG242"
"jul003",781949.064106151,7408093.97507134,"Jul",2019-07-13 15:40:00,"Foraging","NA","NA"
"jul003",781949.064106151,7408093.97507134,"Jul",2019-07-13 15:45:00,"Foraging","NA","NA"
"jul003",781956.506891225,7408097.15838945,"Jul",2019-07-13 15:50:00,"Frugivory","Pereskia aculeata","AG243"
"jul003",781956.506891225,7408097.15838945,"Jul",2019-07-13 15:55:00,"Frugivory","Pereskia aculeata","AG243"
"jul003",781947.783712867,7408100.9857055,"Jul",2019-07-13 16:00:00,"Frugivory","Pereskia aculeata","AG244"
"jul003",781947.783712867,7408100.9857055,"Jul",2019-07-13 16:05:00,"Frugivory","Pereskia aculeata","AG244"
"jul003",781947.783712867,7408100.9857055,"Jul",2019-07-13 16:10:00,"Locomotion","Pereskia aculeata","AG244"
"jul003",781921.876247664,7408076.90030233,"Jul",2019-07-13 16:15:00,"Locomotion","NA","NA"
"jul003",781893.062312257,7408085.05122357,"Jul",2019-07-13 16:20:00,"Locomotion","NA","NA"
"jul003",781868.172636334,7408083.22377762,"Jul",2019-07-13 16:25:00,"Sleeping site","NA","DG17"
"jul004",782134.666461775,7407605.07897942,"Jul",2019-07-16 08:05:00,"Sleeping site","NA","DG18"
"jul004",782134.666461775,7407605.07897942,"Jul",2019-07-16 08:10:00,"Inactive","NA","DG18"
"jul004",782124,7407619,"Jul",2019-07-16 08:15:00,"Inactive","NA","NA"
"jul004",782111,7407615,"Jul",2019-07-16 08:20:00,"Inactive","NA","NA"
"jul004",782111,7407615,"Jul",2019-07-16 08:25:00,"Locomotion","NA","NA"
"jul004",782070.794630548,7407634.56332366,"Jul",2019-07-16 08:30:00,"Locomotion","Cariniana estrelensis","AG258"
"jul004",782070.794630548,7407634.56332366,"Jul",2019-07-16 08:35:00,"Foraging","Cariniana estrelensis","AG258"
"jul004",782058,7407633,"Jul",2019-07-16 08:40:00,"Locomotion","NA","NA"
"jul004",782035,7407617,"Jul",2019-07-16 08:45:00,"out of sight","NA","NA"
"jul004",782027,7407625,"Jul",2019-07-16 08:50:00,"Foraging","NA","NA"
"jul004",782031,7407661,"Jul",2019-07-16 08:55:00,"Locomotion","NA","NA"
"jul004",782041.747543625,7407698.51522936,"Jul",2019-07-16 09:00:00,"Frugivory","Pereskia aculeata","AG259"
"jul004",782041.747543625,7407698.51522936,"Jul",2019-07-16 09:05:00,"Frugivory","Pereskia aculeata","AG259"
"jul004",782041.747543625,7407698.51522936,"Jul",2019-07-16 09:10:00,"Frugivory","Pereskia aculeata","AG259"
"jul004",782041.747543625,7407698.51522936,"Jul",2019-07-16 09:15:00,"Frugivory","Pereskia aculeata","AG259"
"jul004",782041.747543625,7407698.51522936,"Jul",2019-07-16 09:20:00,"Frugivory","Pereskia aculeata","AG259"
"jul004",782041.747543625,7407698.51522936,"Jul",2019-07-16 09:25:00,"Resting","Pereskia aculeata","NA"
"jul004",782041.747543625,7407698.51522936,"Jul",2019-07-16 09:30:00,"Resting","Pereskia aculeata","NA"
"jul004",782041.747543625,7407698.51522936,"Jul",2019-07-16 09:35:00,"Frugivory","Pereskia aculeata","AG259"
"jul004",782041.747543625,7407698.51522936,"Jul",2019-07-16 09:40:00,"Frugivory","Pereskia aculeata","AG259"
"jul004",782041.747543625,7407698.51522936,"Jul",2019-07-16 09:45:00,"Frugivory","Pereskia aculeata","AG259"
"jul004",782041.747543625,7407698.51522936,"Jul",2019-07-16 09:50:00,"Frugivory","Pereskia aculeata","AG259"
"jul004",782041.747543625,7407698.51522936,"Jul",2019-07-16 09:55:00,"Locomotion","Pereskia aculeata","AG259"
"jul004",782025.074116325,7407687.86308891,"Jul",2019-07-16 10:00:00,"Foraging","Cariniana estrelensis","AG260"
"jul004",782015,7407691,"Jul",2019-07-16 10:05:00,"Foraging","NA","NA"
"jul004",782007,7407674,"Jul",2019-07-16 10:10:00,"Foraging","NA","NA"
"jul004",781981,7407658,"Jul",2019-07-16 10:15:00,"Locomotion","NA","NA"
"jul004",781974.043476072,7407640.30004891,"Jul",2019-07-16 10:20:00,"Foraging","Syagrus romanzoffiana","AG261"
"jul004",781974.043476072,7407640.30004891,"Jul",2019-07-16 10:25:00,"Frugivory","Syagrus romanzoffiana","AG261"
"jul004",781974.043476072,7407640.30004891,"Jul",2019-07-16 10:30:00,"Frugivory","Syagrus romanzoffiana","AG261"
"jul004",781973.870430704,7407625.89448585,"Jul",2019-07-16 10:35:00,"Frugivory","Syagrus romanzoffiana","AG262"
"jul004",781973.870430704,7407625.89448585,"Jul",2019-07-16 10:40:00,"Frugivory","Syagrus romanzoffiana","AG262"
"jul004",781973.870430704,7407625.89448585,"Jul",2019-07-16 10:45:00,"Frugivory","Syagrus romanzoffiana","AG262"
"jul004",781987,7407615,"Jul",2019-07-16 10:50:00,"Locomotion","NA","NA"
"jul004",781994,7407596,"Jul",2019-07-16 10:55:00,"Foraging","NA","NA"
"jul004",781994,7407596,"Jul",2019-07-16 11:00:00,"Foraging","NA","NA"
"jul004",781994,7407586,"Jul",2019-07-16 11:05:00,"Foraging","NA","NA"
"jul004",781999,7407563,"Jul",2019-07-16 11:10:00,"Foraging","NA","NA"
"jul004",781989.33879559,7407547.2365559,"Jul",2019-07-16 11:15:00,"Foraging","Pereskia aculeata","AG263"
"jul004",781989.33879559,7407547.2365559,"Jul",2019-07-16 11:20:00,"Frugivory","Pereskia aculeata","AG263"
"jul004",782001.233455688,7407538.02521299,"Jul",2019-07-16 11:25:00,"Frugivory","Pereskia aculeata","AG264"
"jul004",782001.233455688,7407538.02521299,"Jul",2019-07-16 11:30:00,"Locomotion","Pereskia aculeata","AG264"
"jul004",782010,7407493,"Jul",2019-07-16 11:35:00,"Locomotion","NA","NA"
"jul004",782026,7407466,"Jul",2019-07-16 11:40:00,"Locomotion","NA","NA"
"jul004",782027.742789343,7407442.75872552,"Jul",2019-07-16 11:45:00,"Frugivory","Pereskia aculeata","AG171"
"jul004",782027.742789343,7407442.75872552,"Jul",2019-07-16 11:50:00,"Frugivory","Pereskia aculeata","AG171"
"jul004",782019,7407429,"Jul",2019-07-16 11:55:00,"Locomotion","NA","NA"
"jul004",782001.24,7407421.25,"Jul",2019-07-16 12:00:00,"Locomotion","NA","NA"
"jul004",781988,7407408,"Jul",2019-07-16 12:05:00,"Foraging","NA","NA"
"jul004",781988,7407408,"Jul",2019-07-16 12:10:00,"Foraging","NA","NA"
"jul004",781988,7407408,"Jul",2019-07-16 12:15:00,"Foraging","NA","NA"
"jul004",781988,7407408,"Jul",2019-07-16 12:20:00,"Foraging","NA","NA"
"jul004",781998,7407389,"Jul",2019-07-16 12:25:00,"Foraging","NA","NA"
"jul004",782021,7407380,"Jul",2019-07-16 12:30:00,"Foraging","NA","NA"
"jul004",782039,7407381,"Jul",2019-07-16 12:35:00,"Foraging","NA","NA"
"jul004",782055.5602832,7407410.86247925,"Jul",2019-07-16 12:40:00,"Frugivory","Pereskia aculeata","AG265"
"jul004",782055.5602832,7407410.86247925,"Jul",2019-07-16 12:45:00,"Frugivory","Pereskia aculeata","AG265"
"jul004",782055.5602832,7407410.86247925,"Jul",2019-07-16 12:50:00,"Frugivory","Pereskia aculeata","AG265"
"jul004",782055.5602832,7407410.86247925,"Jul",2019-07-16 12:55:00,"Frugivory","Pereskia aculeata","AG265"
"jul004",782080,7407404,"Jul",2019-07-16 13:00:00,"Locomotion","NA","NA"
"jul004",782110,7407411,"Jul",2019-07-16 13:05:00,"Foraging","NA","NA"
"jul004",782121,7407413,"Jul",2019-07-16 13:10:00,"Locomotion","NA","NA"
"jul004",782135,7407433,"Jul",2019-07-16 13:15:00,"Foraging","NA","NA"
"jul004",782146,7407425,"Jul",2019-07-16 13:20:00,"Foraging","NA","NA"
"jul004",782172.243582808,7407431.1174811,"Jul",2019-07-16 13:25:00,"Frugivory","Syagrus romanzoffiana","AG174"
"jul004",782172.243582808,7407431.1174811,"Jul",2019-07-16 13:30:00,"Foraging","Syagrus romanzoffiana","AG174"
"jul004",782172.243582808,7407431.1174811,"Jul",2019-07-16 13:35:00,"Foraging","Syagrus romanzoffiana","AG174"
"jul004",782172.243582808,7407431.1174811,"Jul",2019-07-16 13:40:00,"Foraging","Syagrus romanzoffiana","AG174"
"jul004",782191,7407432,"Jul",2019-07-16 13:45:00,"Foraging","NA","NA"
"jul004",782179,7407479,"Jul",2019-07-16 13:50:00,"Locomotion","NA","NA"
"jul004",782209,7407491,"Jul",2019-07-16 13:55:00,"Foraging","NA","NA"
"jul004",782219,7407453,"Jul",2019-07-16 14:00:00,"Foraging","NA","NA"
"jul004",782219,7407453,"Jul",2019-07-16 14:05:00,"Foraging","NA","NA"
"jul004",782242,7407468,"Jul",2019-07-16 14:10:00,"Foraging","NA","NA"
"jul004",782242,7407468,"Jul",2019-07-16 14:15:00,"Foraging","NA","NA"
"jul004",782241,7407483,"Jul",2019-07-16 14:20:00,"Foraging","NA","NA"
"jul004",782253,7407512,"Jul",2019-07-16 14:25:00,"Locomotion","NA","NA"
"jul004",782271.069261846,7407533.63397473,"Jul",2019-07-16 14:30:00,"Foraging","Cariniana estrelensis","AG266"
"jul004",782271.069261846,7407533.63397473,"Jul",2019-07-16 14:35:00,"Foraging","Cariniana estrelensis","AG266"
"jul004",782271,7407547,"Jul",2019-07-16 14:40:00,"Foraging","NA","NA"
"jul004",782284,7407558,"Jul",2019-07-16 14:45:00,"Foraging","NA","NA"
"jul004",782311,7407573,"Jul",2019-07-16 14:50:00,"Locomotion","NA","NA"
"jul004",782343.736046207,7407594.41895884,"Jul",2019-07-16 14:55:00,"Foraging","gum sp. 1","AG267"
"jul004",782343.736046207,7407594.41895884,"Jul",2019-07-16 15:00:00,"Gummivory","gum sp. 1","AG267"
"jul004",782343.736046207,7407594.41895884,"Jul",2019-07-16 15:05:00,"Gummivory","gum sp. 1","AG267"
"jul004",782343.736046207,7407594.41895884,"Jul",2019-07-16 15:10:00,"Gummivory","gum sp. 1","AG267"
"jul004",782343.736046207,7407594.41895884,"Jul",2019-07-16 15:15:00,"Gummivory","gum sp. 1","AG267"
"jul004",782343.736046207,7407594.41895884,"Jul",2019-07-16 15:20:00,"Gummivory","gum sp. 1","AG267"
"jul004",782343.736046207,7407594.41895884,"Jul",2019-07-16 15:25:00,"Gummivory","gum sp. 1","AG267"
"jul004",782343.736046207,7407594.41895884,"Jul",2019-07-16 15:30:00,"Locomotion","gum sp. 1","AG267"
"jul004",782334.578777463,7407580.95674214,"Jul",2019-07-16 15:35:00,"Foraging","Cariniana estrelensis","AG268"
"jul004",782316,7407573,"Jul",2019-07-16 15:40:00,"Locomotion","NA","NA"
"jul004",782264,7407541,"Jul",2019-07-16 15:45:00,"out of sight","NA","NA"
